[   0.0s] loading gold from runs/encoder_gold_v2.jsonl
[   0.2s] 985 gold records
[   0.2s] holdout mode: 98 held-out sentences, pool=887, train subset=788 (subset_seed=0)
[   0.2s] loading USVS from /home/user/NAOMI/consciousness_transformer/data/usvs
[ 265.1s] epoch 1 step 4450 avg_loss=24.535
[ 267.8s] epoch 1 step 4500 avg_loss=24.504
[ 270.6s] epoch 1 step 4550 avg_loss=24.547
[ 273.4s] epoch 1 step 4600 avg_loss=24.428
[ 276.1s] epoch 1 step 4650 avg_loss=24.375
[ 278.5s] epoch 1 step 4700 avg_loss=24.338
[ 281.2s] epoch 1 step 4750 avg_loss=24.272
[ 283.3s] epoch 1 step 4800 avg_loss=24.099
[ 285.8s] epoch 1 step 4850 avg_loss=24.071
[ 288.4s] epoch 1 step 4900 avg_loss=24.058
[ 290.8s] epoch 1 step 4950 avg_loss=23.976
[ 293.4s] epoch 1 step 5000 avg_loss=24.001
[ 295.9s] epoch 1 step 5050 avg_loss=23.931
[ 296.5s] === epoch 1 done: avg_loss=23.920 (n=2530 derivations) ===
[ 298.3s] epoch 2 step 5100 avg_loss=21.485
[ 300.9s] epoch 2 step 5150 avg_loss=21.445
[ 303.3s] epoch 2 step 5200 avg_loss=20.627
[ 305.7s] epoch 2 step 5250 avg_loss=20.244
[ 308.4s] epoch 2 step 5300 avg_loss=19.878
[ 310.8s] epoch 2 step 5350 avg_loss=19.845
[ 313.2s] epoch 2 step 5400 avg_loss=20.087
[ 315.5s] epoch 2 step 5450 avg_loss=19.641
[ 317.8s] epoch 2 step 5500 avg_loss=19.288
[ 320.5s] epoch 2 step 5550 avg_loss=19.396
[ 323.1s] epoch 2 step 5600 avg_loss=19.662
[ 325.4s] epoch 2 step 5650 avg_loss=19.397
[ 327.9s] epoch 2 step 5700 avg_loss=19.514
[ 330.3s] epoch 2 step 5750 avg_loss=19.687
[ 333.0s] epoch 2 step 5800 avg_loss=19.695
[ 335.5s] epoch 2 step 5850 avg_loss=19.610
[ 338.3s] epoch 2 step 5900 avg_loss=19.632
[ 341.2s] epoch 2 step 5950 avg_loss=19.709
[ 344.2s] epoch 2 step 6000 avg_loss=19.884
[ 346.9s] epoch 2 step 6050 avg_loss=19.884
[ 349.3s] epoch 2 step 6100 avg_loss=19.755
[ 352.0s] epoch 2 step 6150 avg_loss=19.598
[ 354.6s] epoch 2 step 6200 avg_loss=19.517
[ 357.5s] epoch 2 step 6250 avg_loss=19.631
[ 360.1s] epoch 2 step 6300 avg_loss=19.665
[ 363.2s] epoch 2 step 6350 avg_loss=19.584
[ 366.2s] epoch 2 step 6400 avg_loss=19.662
[ 368.9s] epoch 2 step 6450 avg_loss=19.578
[ 371.8s] epoch 2 step 6500 avg_loss=19.466
[ 375.0s] epoch 2 step 6550 avg_loss=19.517
[ 377.9s] epoch 2 step 6600 avg_loss=19.580
[ 380.8s] epoch 2 step 6650 avg_loss=19.531
[ 384.2s] epoch 2 step 6700 avg_loss=19.649
[ 387.4s] epoch 2 step 6750 avg_loss=19.662
[ 390.8s] epoch 2 step 6800 avg_loss=19.755
[ 393.9s] epoch 2 step 6850 avg_loss=19.895
[ 396.9s] epoch 2 step 6900 avg_loss=19.868
[ 399.7s] epoch 2 step 6950 avg_loss=19.787
[ 402.7s] epoch 2 step 7000 avg_loss=19.832
[ 405.5s] epoch 2 step 7050 avg_loss=19.857
[ 408.5s] epoch 2 step 7100 avg_loss=19.868
[ 411.4s] epoch 2 step 7150 avg_loss=19.877
[ 414.1s] epoch 2 step 7200 avg_loss=19.840
[ 416.9s] epoch 2 step 7250 avg_loss=19.740
[ 419.3s] epoch 2 step 7300 avg_loss=19.706
[ 421.8s] epoch 2 step 7350 avg_loss=19.665
[ 424.4s] epoch 2 step 7400 avg_loss=19.670
[ 427.1s] epoch 2 step 7450 avg_loss=19.645
[ 429.7s] epoch 2 step 7500 avg_loss=19.547
[ 432.4s] epoch 2 step 7550 avg_loss=19.534
[ 434.8s] === epoch 2 done: avg_loss=19.646 (n=2530 derivations) ===
[ 435.4s] epoch 3 step 7600 avg_loss=28.943
[ 438.1s] epoch 3 step 7650 avg_loss=22.081
[ 440.6s] epoch 3 step 7700 avg_loss=19.770
[ 443.1s] epoch 3 step 7750 avg_loss=18.868
[ 445.9s] epoch 3 step 7800 avg_loss=18.255
[ 448.5s] epoch 3 step 7850 avg_loss=18.131
[ 451.3s] epoch 3 step 7900 avg_loss=18.641
[ 453.7s] epoch 3 step 7950 avg_loss=18.325
[ 456.5s] epoch 3 step 8000 avg_loss=18.085
[ 459.2s] epoch 3 step 8050 avg_loss=17.895
[ 462.0s] epoch 3 step 8100 avg_loss=17.944
[ 465.0s] epoch 3 step 8150 avg_loss=18.080
[ 467.7s] epoch 3 step 8200 avg_loss=18.028
[ 470.6s] epoch 3 step 8250 avg_loss=18.058
[ 473.0s] epoch 3 step 8300 avg_loss=18.029
[ 475.2s] epoch 3 step 8350 avg_loss=17.775
[ 478.0s] epoch 3 step 8400 avg_loss=17.826
[ 480.4s] epoch 3 step 8450 avg_loss=17.750
[ 483.4s] epoch 3 step 8500 avg_loss=17.693
[ 486.3s] epoch 3 step 8550 avg_loss=17.720
[ 489.3s] epoch 3 step 8600 avg_loss=17.793
[ 492.0s] epoch 3 step 8650 avg_loss=17.795
[ 494.7s] epoch 3 step 8700 avg_loss=17.745
[ 497.5s] epoch 3 step 8750 avg_loss=17.722
[ 500.2s] epoch 3 step 8800 avg_loss=17.664
[ 502.9s] epoch 3 step 8850 avg_loss=17.688
[ 505.4s] epoch 3 step 8900 avg_loss=17.603
[ 507.8s] epoch 3 step 8950 avg_loss=17.523
[ 510.7s] epoch 3 step 9000 avg_loss=17.557
[ 513.8s] epoch 3 step 9050 avg_loss=17.520
[ 517.1s] epoch 3 step 9100 avg_loss=17.639
[ 519.9s] epoch 3 step 9150 avg_loss=17.599
[ 522.5s] epoch 3 step 9200 avg_loss=17.543
[ 525.2s] epoch 3 step 9250 avg_loss=17.520
[ 527.7s] epoch 3 step 9300 avg_loss=17.449
[ 530.5s] epoch 3 step 9350 avg_loss=17.432
[ 533.0s] epoch 3 step 9400 avg_loss=17.333
[ 536.0s] epoch 3 step 9450 avg_loss=17.359
[ 538.7s] epoch 3 step 9500 avg_loss=17.319
[ 541.2s] epoch 3 step 9550 avg_loss=17.250
[ 543.8s] epoch 3 step 9600 avg_loss=17.283
[ 546.4s] epoch 3 step 9650 avg_loss=17.205
[ 548.9s] epoch 3 step 9700 avg_loss=17.136
[ 551.7s] epoch 3 step 9750 avg_loss=17.092
[ 554.4s] epoch 3 step 9800 avg_loss=17.126
[ 557.4s] epoch 3 step 9850 avg_loss=17.147
[ 559.8s] epoch 3 step 9900 avg_loss=17.173
[ 562.5s] epoch 3 step 9950 avg_loss=17.160
[ 565.3s] epoch 3 step 10000 avg_loss=17.187
[ 567.7s] epoch 3 step 10050 avg_loss=17.183
[ 570.2s] epoch 3 step 10100 avg_loss=17.149
[ 571.3s] === epoch 3 done: avg_loss=17.113 (n=2530 derivations) ===
[ 573.2s] epoch 4 step 10150 avg_loss=17.249
[ 576.0s] epoch 4 step 10200 avg_loss=16.389
[ 578.4s] epoch 4 step 10250 avg_loss=15.371
[ 580.9s] epoch 4 step 10300 avg_loss=15.038
[ 583.4s] epoch 4 step 10350 avg_loss=15.110
[ 586.2s] epoch 4 step 10400 avg_loss=15.811
[ 588.9s] epoch 4 step 10450 avg_loss=15.497
[ 591.6s] epoch 4 step 10500 avg_loss=15.313
[ 595.0s] epoch 4 step 10550 avg_loss=15.466
[ 597.9s] epoch 4 step 10600 avg_loss=15.481
[ 600.4s] epoch 4 step 10650 avg_loss=15.356
[ 603.1s] epoch 4 step 10700 avg_loss=15.400
[ 605.7s] epoch 4 step 10750 avg_loss=15.491
[ 608.4s] epoch 4 step 10800 avg_loss=15.340
[ 612.1s] epoch 4 step 10850 avg_loss=15.513
[ 614.7s] epoch 4 step 10900 avg_loss=15.380
[ 617.3s] epoch 4 step 10950 avg_loss=15.441
[ 620.0s] epoch 4 step 11000 avg_loss=15.462
[ 622.8s] epoch 4 step 11050 avg_loss=15.272
[ 625.0s] epoch 4 step 11100 avg_loss=15.165
[ 627.7s] epoch 4 step 11150 avg_loss=15.295
[ 630.5s] epoch 4 step 11200 avg_loss=15.355
[ 633.6s] epoch 4 step 11250 avg_loss=15.501
[ 636.7s] epoch 4 step 11300 avg_loss=15.521
[ 639.5s] epoch 4 step 11350 avg_loss=15.495
[ 641.8s] epoch 4 step 11400 avg_loss=15.492
[ 644.5s] epoch 4 step 11450 avg_loss=15.539
[ 647.1s] epoch 4 step 11500 avg_loss=15.486
[ 649.9s] epoch 4 step 11550 avg_loss=15.437
[ 652.4s] epoch 4 step 11600 avg_loss=15.414
[ 655.1s] epoch 4 step 11650 avg_loss=15.399
[ 657.5s] epoch 4 step 11700 avg_loss=15.371
[ 660.0s] epoch 4 step 11750 avg_loss=15.319
[ 662.7s] epoch 4 step 11800 avg_loss=15.300
[ 665.2s] epoch 4 step 11850 avg_loss=15.271
[ 667.8s] epoch 4 step 11900 avg_loss=15.277
[ 670.2s] epoch 4 step 11950 avg_loss=15.193
[ 672.3s] epoch 4 step 12000 avg_loss=15.176
[ 674.5s] epoch 4 step 12050 avg_loss=15.136
[ 676.8s] epoch 4 step 12100 avg_loss=15.139
[ 679.6s] epoch 4 step 12150 avg_loss=15.174
[ 682.2s] epoch 4 step 12200 avg_loss=15.163
[ 684.8s] epoch 4 step 12250 avg_loss=15.154
[ 687.5s] epoch 4 step 12300 avg_loss=15.139
[ 690.1s] epoch 4 step 12350 avg_loss=15.121
[ 692.9s] epoch 4 step 12400 avg_loss=15.081
[ 695.8s] epoch 4 step 12450 avg_loss=15.087
[ 698.5s] epoch 4 step 12500 avg_loss=15.071
[ 701.5s] epoch 4 step 12550 avg_loss=15.107
[ 703.7s] epoch 4 step 12600 avg_loss=15.008
[ 706.8s] epoch 4 step 12650 avg_loss=15.016
[ 706.8s] === epoch 4 done: avg_loss=15.016 (n=2530 derivations) ===
[ 709.3s] epoch 5 step 12700 avg_loss=11.906
[ 711.9s] epoch 5 step 12750 avg_loss=12.333
[ 714.8s] epoch 5 step 12800 avg_loss=12.004
[ 718.0s] epoch 5 step 12850 avg_loss=12.899
[ 720.8s] epoch 5 step 12900 avg_loss=13.240
[ 723.7s] epoch 5 step 12950 avg_loss=13.013
[ 726.5s] epoch 5 step 13000 avg_loss=13.465
[ 729.1s] epoch 5 step 13050 avg_loss=13.602
[ 731.7s] epoch 5 step 13100 avg_loss=13.519
[ 734.1s] epoch 5 step 13150 avg_loss=13.506
[ 736.9s] epoch 5 step 13200 avg_loss=13.842
[ 739.8s] epoch 5 step 13250 avg_loss=13.941
[ 742.4s] epoch 5 step 13300 avg_loss=13.866
[ 744.7s] epoch 5 step 13350 avg_loss=13.724
[ 748.1s] epoch 5 step 13400 avg_loss=13.939
[ 750.9s] epoch 5 step 13450 avg_loss=13.978
[ 753.6s] epoch 5 step 13500 avg_loss=13.948
[ 756.5s] epoch 5 step 13550 avg_loss=14.027
[ 759.3s] epoch 5 step 13600 avg_loss=13.913
[ 761.6s] epoch 5 step 13650 avg_loss=13.753
[ 764.5s] epoch 5 step 13700 avg_loss=13.737
[ 767.5s] epoch 5 step 13750 avg_loss=13.733
[ 770.3s] epoch 5 step 13800 avg_loss=13.720
[ 773.1s] epoch 5 step 13850 avg_loss=13.756
[ 776.1s] epoch 5 step 13900 avg_loss=13.775
[ 778.7s] epoch 5 step 13950 avg_loss=13.730
[ 781.3s] epoch 5 step 14000 avg_loss=13.690
[ 783.9s] epoch 5 step 14050 avg_loss=13.619
[ 786.5s] epoch 5 step 14100 avg_loss=13.622
[ 789.4s] epoch 5 step 14150 avg_loss=13.671
[ 792.3s] epoch 5 step 14200 avg_loss=13.679
[ 795.3s] epoch 5 step 14250 avg_loss=13.751
[ 798.1s] epoch 5 step 14300 avg_loss=13.716
[ 801.2s] epoch 5 step 14350 avg_loss=13.806
[ 803.8s] epoch 5 step 14400 avg_loss=13.782
[ 806.5s] epoch 5 step 14450 avg_loss=13.784
[ 809.1s] epoch 5 step 14500 avg_loss=13.734
[ 812.0s] epoch 5 step 14550 avg_loss=13.744
[ 814.9s] epoch 5 step 14600 avg_loss=13.773
[ 817.7s] epoch 5 step 14650 avg_loss=13.725
[ 820.2s] epoch 5 step 14700 avg_loss=13.692
[ 822.7s] epoch 5 step 14750 avg_loss=13.687
[ 825.2s] epoch 5 step 14800 avg_loss=13.616
[ 827.9s] epoch 5 step 14850 avg_loss=13.612
[ 830.7s] epoch 5 step 14900 avg_loss=13.578
[ 833.6s] epoch 5 step 14950 avg_loss=13.542
[ 836.2s] epoch 5 step 15000 avg_loss=13.515
[ 838.9s] epoch 5 step 15050 avg_loss=13.461
[ 841.8s] epoch 5 step 15100 avg_loss=13.428
[ 844.7s] epoch 5 step 15150 avg_loss=13.394
[ 846.2s] === epoch 5 done: avg_loss=13.373 (n=2530 derivations) ===
[ 847.5s] epoch 6 step 15200 avg_loss=13.605
[ 850.3s] epoch 6 step 15250 avg_loss=12.701
[ 853.0s] epoch 6 step 15300 avg_loss=12.498
[ 856.1s] epoch 6 step 15350 avg_loss=13.455
[ 859.3s] epoch 6 step 15400 avg_loss=13.503
[ 861.7s] epoch 6 step 15450 avg_loss=12.880
[ 864.5s] epoch 6 step 15500 avg_loss=12.724
[ 866.6s] epoch 6 step 15550 avg_loss=12.113
[ 869.2s] epoch 6 step 15600 avg_loss=11.999
[ 871.5s] epoch 6 step 15650 avg_loss=11.998
[ 874.1s] epoch 6 step 15700 avg_loss=12.430
[ 876.6s] epoch 6 step 15750 avg_loss=12.500
[ 879.0s] epoch 6 step 15800 avg_loss=12.407
[ 881.4s] epoch 6 step 15850 avg_loss=12.467
[ 884.1s] epoch 6 step 15900 avg_loss=12.509
[ 886.7s] epoch 6 step 15950 avg_loss=12.396
[ 889.4s] epoch 6 step 16000 avg_loss=12.354
[ 892.3s] epoch 6 step 16050 avg_loss=12.477
[ 895.2s] epoch 6 step 16100 avg_loss=12.440
[ 897.5s] epoch 6 step 16150 avg_loss=12.295
[ 900.1s] epoch 6 step 16200 avg_loss=12.336
[ 902.3s] epoch 6 step 16250 avg_loss=12.247
[ 904.9s] epoch 6 step 16300 avg_loss=12.321
[ 907.4s] epoch 6 step 16350 avg_loss=12.305
[ 910.2s] epoch 6 step 16400 avg_loss=12.319
[ 912.7s] epoch 6 step 16450 avg_loss=12.285
[ 915.2s] epoch 6 step 16500 avg_loss=12.266
[ 917.5s] epoch 6 step 16550 avg_loss=12.192
[ 919.8s] epoch 6 step 16600 avg_loss=12.103
[ 922.3s] epoch 6 step 16650 avg_loss=12.060
[ 924.9s] epoch 6 step 16700 avg_loss=12.077
[ 927.4s] epoch 6 step 16750 avg_loss=12.039
[ 929.6s] epoch 6 step 16800 avg_loss=11.984
[ 931.8s] epoch 6 step 16850 avg_loss=11.975
[ 934.1s] epoch 6 step 16900 avg_loss=11.977
[ 936.5s] epoch 6 step 16950 avg_loss=11.951
[ 938.9s] epoch 6 step 17000 avg_loss=11.933
[ 941.4s] epoch 6 step 17050 avg_loss=11.901
[ 944.0s] epoch 6 step 17100 avg_loss=11.911
[ 946.9s] epoch 6 step 17150 avg_loss=11.969
[ 949.6s] epoch 6 step 17200 avg_loss=12.028
[ 952.4s] epoch 6 step 17250 avg_loss=12.070
[ 954.6s] epoch 6 step 17300 avg_loss=12.002
[ 956.8s] epoch 6 step 17350 avg_loss=12.015
[ 959.0s] epoch 6 step 17400 avg_loss=11.986
[ 961.4s] epoch 6 step 17450 avg_loss=11.971
[ 963.7s] epoch 6 step 17500 avg_loss=11.927
[ 966.1s] epoch 6 step 17550 avg_loss=11.942
[ 969.0s] epoch 6 step 17600 avg_loss=11.906
[ 971.9s] epoch 6 step 17650 avg_loss=11.976
[ 974.4s] epoch 6 step 17700 avg_loss=11.971
[ 974.8s] === epoch 6 done: avg_loss=11.975 (n=2530 derivations) ===
[ 976.7s] epoch 7 step 17750 avg_loss=11.076
[ 979.5s] epoch 7 step 17800 avg_loss=11.026
[ 981.8s] epoch 7 step 17850 avg_loss=10.211
[ 984.6s] epoch 7 step 17900 avg_loss=10.695
[ 987.1s] epoch 7 step 17950 avg_loss=10.724
[ 989.5s] epoch 7 step 18000 avg_loss=10.922
[ 991.7s] epoch 7 step 18050 avg_loss=10.563
[ 994.1s] epoch 7 step 18100 avg_loss=10.467
[ 997.2s] epoch 7 step 18150 avg_loss=10.802
[1000.2s] epoch 7 step 18200 avg_loss=10.786
[1002.8s] epoch 7 step 18250 avg_loss=10.725
[1005.5s] epoch 7 step 18300 avg_loss=10.825
[1007.9s] epoch 7 step 18350 avg_loss=10.604
[1010.2s] epoch 7 step 18400 avg_loss=10.512
[1012.9s] epoch 7 step 18450 avg_loss=10.658
[1015.3s] epoch 7 step 18500 avg_loss=10.607
[1017.6s] epoch 7 step 18550 avg_loss=10.579
[1019.8s] epoch 7 step 18600 avg_loss=10.476
[1022.3s] epoch 7 step 18650 avg_loss=10.501
[1024.5s] epoch 7 step 18700 avg_loss=10.373
[1026.8s] epoch 7 step 18750 avg_loss=10.336
[1029.4s] epoch 7 step 18800 avg_loss=10.384
[1031.8s] epoch 7 step 18850 avg_loss=10.412
[1034.4s] epoch 7 step 18900 avg_loss=10.442
[1037.4s] epoch 7 step 18950 avg_loss=10.523
[1039.9s] epoch 7 step 19000 avg_loss=10.495
[1042.8s] epoch 7 step 19050 avg_loss=10.552
[1045.2s] epoch 7 step 19100 avg_loss=10.579
[1047.8s] epoch 7 step 19150 avg_loss=10.630
[1050.2s] epoch 7 step 19200 avg_loss=10.587
[1052.5s] epoch 7 step 19250 avg_loss=10.553
[1055.4s] epoch 7 step 19300 avg_loss=10.625
[1057.7s] epoch 7 step 19350 avg_loss=10.613
[1060.4s] epoch 7 step 19400 avg_loss=10.621
[1063.1s] epoch 7 step 19450 avg_loss=10.589
[1065.7s] epoch 7 step 19500 avg_loss=10.564
[1069.4s] epoch 7 step 19550 avg_loss=10.609
[1072.2s] epoch 7 step 19600 avg_loss=10.623
[1075.4s] epoch 7 step 19650 avg_loss=10.654
[1078.3s] epoch 7 step 19700 avg_loss=10.704
[1081.4s] epoch 7 step 19750 avg_loss=10.750
[1085.3s] epoch 7 step 19800 avg_loss=10.824
[1088.3s] epoch 7 step 19850 avg_loss=10.818
[1091.3s] epoch 7 step 19900 avg_loss=10.824
[1094.1s] epoch 7 step 19950 avg_loss=10.794
[1096.9s] epoch 7 step 20000 avg_loss=10.783
[1099.6s] epoch 7 step 20050 avg_loss=10.787
[1102.3s] epoch 7 step 20100 avg_loss=10.823
[1104.7s] epoch 7 step 20150 avg_loss=10.768
[1107.8s] epoch 7 step 20200 avg_loss=10.804
[1110.3s] === epoch 7 done: avg_loss=10.804 (n=2530 derivations) ===
[1110.9s] epoch 8 step 20250 avg_loss=14.103
[1113.6s] epoch 8 step 20300 avg_loss=9.232
[1116.2s] epoch 8 step 20350 avg_loss=9.209
[1119.0s] epoch 8 step 20400 avg_loss=9.386
[1121.4s] epoch 8 step 20450 avg_loss=9.401
[1124.4s] epoch 8 step 20500 avg_loss=9.841
[1127.2s] epoch 8 step 20550 avg_loss=9.681
[1129.9s] epoch 8 step 20600 avg_loss=9.542
[1133.0s] epoch 8 step 20650 avg_loss=9.673
[1135.4s] epoch 8 step 20700 avg_loss=9.531
[1138.4s] epoch 8 step 20750 avg_loss=9.710
[1141.0s] epoch 8 step 20800 avg_loss=9.636
[1143.5s] epoch 8 step 20850 avg_loss=9.656
[1146.3s] epoch 8 step 20900 avg_loss=9.738
[1149.0s] epoch 8 step 20950 avg_loss=9.775
[1151.4s] epoch 8 step 21000 avg_loss=9.681
[1153.9s] epoch 8 step 21050 avg_loss=9.642
[1156.8s] epoch 8 step 21100 avg_loss=9.692
[1159.5s] epoch 8 step 21150 avg_loss=9.650
[1162.3s] epoch 8 step 21200 avg_loss=9.744
[1164.8s] epoch 8 step 21250 avg_loss=9.711
[1167.2s] epoch 8 step 21300 avg_loss=9.654
[1169.7s] epoch 8 step 21350 avg_loss=9.692
[1172.2s] epoch 8 step 21400 avg_loss=9.678
[1174.6s] epoch 8 step 21450 avg_loss=9.613
[1177.2s] epoch 8 step 21500 avg_loss=9.636
[1180.0s] epoch 8 step 21550 avg_loss=9.628
[1182.8s] epoch 8 step 21600 avg_loss=9.655
[1185.3s] epoch 8 step 21650 avg_loss=9.662
[1188.0s] epoch 8 step 21700 avg_loss=9.683
[1190.2s] epoch 8 step 21750 avg_loss=9.651
[1192.7s] epoch 8 step 21800 avg_loss=9.690
[1195.0s] epoch 8 step 21850 avg_loss=9.742
[1197.3s] epoch 8 step 21900 avg_loss=9.789
[1199.5s] epoch 8 step 21950 avg_loss=9.779
[1202.0s] epoch 8 step 22000 avg_loss=9.756
[1204.5s] epoch 8 step 22050 avg_loss=9.754
[1207.2s] epoch 8 step 22100 avg_loss=9.750
[1209.8s] epoch 8 step 22150 avg_loss=9.764
[1212.4s] epoch 8 step 22200 avg_loss=9.787
[1215.1s] epoch 8 step 22250 avg_loss=9.804
[1217.6s] epoch 8 step 22300 avg_loss=9.823
[1220.0s] epoch 8 step 22350 avg_loss=9.852
[1222.4s] epoch 8 step 22400 avg_loss=9.803
[1225.0s] epoch 8 step 22450 avg_loss=9.814
[1228.0s] epoch 8 step 22500 avg_loss=9.805
[1230.3s] epoch 8 step 22550 avg_loss=9.801
[1233.0s] epoch 8 step 22600 avg_loss=9.808
[1235.6s] epoch 8 step 22650 avg_loss=9.805
[1238.2s] epoch 8 step 22700 avg_loss=9.814
[1240.9s] epoch 8 step 22750 avg_loss=9.815
[1241.9s] === epoch 8 done: avg_loss=9.839 (n=2530 derivations) ===
[1243.5s] epoch 9 step 22800 avg_loss=9.242
[1246.5s] epoch 9 step 22850 avg_loss=8.831
[1249.1s] epoch 9 step 22900 avg_loss=8.947
[1251.7s] epoch 9 step 22950 avg_loss=8.603
[1254.2s] epoch 9 step 23000 avg_loss=8.531
[1256.7s] epoch 9 step 23050 avg_loss=8.589
[1259.8s] epoch 9 step 23100 avg_loss=8.922
