[   0.0s] loading gold from runs/encoder_gold_v4b.jsonl
[   0.1s] 987 gold records
[   0.1s] holdout mode: 98 held-out sentences, pool=791, train subset=788 (subset_seed=0)
[   0.1s] loading USVS from /home/user/NAOMI/consciousness_transformer/data/usvs
[  13.8s] USVS loaded: 117679 senses, d_axes=607
[  13.8s] pos_vocab=15 role_vocab=39
[  13.8s] policy params: 343,366 (~1.373 MB fp32)
[  13.8s] building features + derivations for 788 train records
[  14.6s] 788 teacher-forced derivations
[  14.7s] dev-holdout eval targets from runs/encoder_gold_v2.jsonl: matched=98 missing=0
[2468.6s] epoch 82 step 65300 avg_loss=0.612
[2470.7s] epoch 82 step 65350 avg_loss=0.618
[2472.5s] epoch 82 step 65400 avg_loss=0.609
[2472.6s] === epoch 82 done: avg_loss=0.607 (n=788 derivations) ===
[2474.6s] epoch 83 step 65450 avg_loss=0.907
[2476.8s] epoch 83 step 65500 avg_loss=0.737
[2479.0s] epoch 83 step 65550 avg_loss=0.801
[2481.2s] epoch 83 step 65600 avg_loss=0.723
[2483.2s] epoch 83 step 65650 avg_loss=0.666
[2485.0s] epoch 83 step 65700 avg_loss=0.636
[2486.9s] epoch 83 step 65750 avg_loss=0.618
[2489.0s] epoch 83 step 65800 avg_loss=0.589
[2491.3s] epoch 83 step 65850 avg_loss=0.677
[2493.2s] epoch 83 step 65900 avg_loss=0.642
[2495.4s] epoch 83 step 65950 avg_loss=0.619
[2497.4s] epoch 83 step 66000 avg_loss=0.620
[2499.3s] epoch 83 step 66050 avg_loss=0.600
[2501.3s] epoch 83 step 66100 avg_loss=0.585
[2503.5s] epoch 83 step 66150 avg_loss=0.569
[2505.1s] === epoch 83 done: avg_loss=0.576 (n=788 derivations) ===
[2505.4s] epoch 84 step 66200 avg_loss=0.771
[2507.2s] epoch 84 step 66250 avg_loss=0.349
[2509.3s] epoch 84 step 66300 avg_loss=0.543
[2511.5s] epoch 84 step 66350 avg_loss=0.694
[2513.5s] epoch 84 step 66400 avg_loss=0.599
[2515.7s] epoch 84 step 66450 avg_loss=0.587
[2517.5s] epoch 84 step 66500 avg_loss=0.619
[2519.8s] epoch 84 step 66550 avg_loss=0.623
[2521.9s] epoch 84 step 66600 avg_loss=0.650
[2523.7s] epoch 84 step 66650 avg_loss=0.619
[2525.6s] epoch 84 step 66700 avg_loss=0.578
[2527.5s] epoch 84 step 66750 avg_loss=0.565
[2530.0s] epoch 84 step 66800 avg_loss=0.569
[2532.0s] epoch 84 step 66850 avg_loss=0.548
[2534.2s] epoch 84 step 66900 avg_loss=0.556
[2536.3s] epoch 84 step 66950 avg_loss=0.536
[2537.4s] === epoch 84 done: avg_loss=0.550 (n=788 derivations) ===
[2538.2s] epoch 85 step 67000 avg_loss=0.292
[2540.3s] epoch 85 step 67050 avg_loss=0.433
[2542.5s] epoch 85 step 67100 avg_loss=0.385
[2544.3s] epoch 85 step 67150 avg_loss=0.381
[2546.3s] epoch 85 step 67200 avg_loss=0.407
[2548.6s] epoch 85 step 67250 avg_loss=0.428
[2551.0s] epoch 85 step 67300 avg_loss=0.480
[2553.0s] epoch 85 step 67350 avg_loss=0.466
[2555.0s] epoch 85 step 67400 avg_loss=0.440
[2557.0s] epoch 85 step 67450 avg_loss=0.450
[2559.3s] epoch 85 step 67500 avg_loss=0.441
[2561.6s] epoch 85 step 67550 avg_loss=0.464
[2564.4s] epoch 85 step 67600 avg_loss=0.500
[2566.8s] epoch 85 step 67650 avg_loss=0.500
[2568.8s] epoch 85 step 67700 avg_loss=0.487
[2570.9s] epoch 85 step 67750 avg_loss=0.514
[2571.7s] === epoch 85 done: avg_loss=0.506 (n=788 derivations) ===
[2573.3s] epoch 86 step 67800 avg_loss=0.511
[2575.5s] epoch 86 step 67850 avg_loss=0.478
[2577.5s] epoch 86 step 67900 avg_loss=0.389
[2579.5s] epoch 86 step 67950 avg_loss=0.421
[2581.4s] epoch 86 step 68000 avg_loss=0.577
[2583.4s] epoch 86 step 68050 avg_loss=0.575
[2585.0s] epoch 86 step 68100 avg_loss=0.530
[2587.1s] epoch 86 step 68150 avg_loss=0.508
[2589.1s] epoch 86 step 68200 avg_loss=0.516
[2591.0s] epoch 86 step 68250 avg_loss=0.486
[2593.3s] epoch 86 step 68300 avg_loss=0.515
[2595.8s] epoch 86 step 68350 avg_loss=0.552
[2597.9s] epoch 86 step 68400 avg_loss=0.552
[2600.1s] epoch 86 step 68450 avg_loss=0.562
[2601.8s] epoch 86 step 68500 avg_loss=0.542
[2603.8s] epoch 86 step 68550 avg_loss=0.542
[2604.1s] === epoch 86 done: avg_loss=0.544 (n=788 derivations) ===
[2606.0s] epoch 87 step 68600 avg_loss=0.340
[2608.4s] epoch 87 step 68650 avg_loss=0.601
[2610.6s] epoch 87 step 68700 avg_loss=0.607
[2612.7s] epoch 87 step 68750 avg_loss=0.550
[2614.7s] epoch 87 step 68800 avg_loss=0.561
[2616.8s] epoch 87 step 68850 avg_loss=0.578
[2618.7s] epoch 87 step 68900 avg_loss=0.546
[2621.0s] epoch 87 step 68950 avg_loss=0.557
[2622.7s] epoch 87 step 69000 avg_loss=0.538
[2624.6s] epoch 87 step 69050 avg_loss=0.554
[2626.3s] epoch 87 step 69100 avg_loss=0.544
[2628.5s] epoch 87 step 69150 avg_loss=0.559
[2630.3s] epoch 87 step 69200 avg_loss=0.540
[2632.4s] epoch 87 step 69250 avg_loss=0.542
[2634.4s] epoch 87 step 69300 avg_loss=0.527
[2636.1s] === epoch 87 done: avg_loss=0.525 (n=788 derivations) ===
[2636.3s] epoch 88 step 69350 avg_loss=0.133
[2638.5s] epoch 88 step 69400 avg_loss=0.666
[2640.7s] epoch 88 step 69450 avg_loss=0.513
[2642.8s] epoch 88 step 69500 avg_loss=0.503
[2645.1s] epoch 88 step 69550 avg_loss=0.492
[2647.2s] epoch 88 step 69600 avg_loss=0.513
[2649.2s] epoch 88 step 69650 avg_loss=0.492
[2651.2s] epoch 88 step 69700 avg_loss=0.554
[2653.1s] epoch 88 step 69750 avg_loss=0.540
[2654.9s] epoch 88 step 69800 avg_loss=0.529
[2657.1s] epoch 88 step 69850 avg_loss=0.535
[2659.3s] epoch 88 step 69900 avg_loss=0.564
[2661.5s] epoch 88 step 69950 avg_loss=0.568
[2663.6s] epoch 88 step 70000 avg_loss=0.560
[2665.5s] epoch 88 step 70050 avg_loss=0.538
[2667.6s] epoch 88 step 70100 avg_loss=0.522
[2668.9s] === epoch 88 done: avg_loss=0.517 (n=788 derivations) ===
[2669.7s] epoch 89 step 70150 avg_loss=0.425
[2671.7s] epoch 89 step 70200 avg_loss=0.551
[2673.8s] epoch 89 step 70250 avg_loss=0.653
[2675.8s] epoch 89 step 70300 avg_loss=0.568
[2678.1s] epoch 89 step 70350 avg_loss=0.548
[2680.3s] epoch 89 step 70400 avg_loss=0.603
[2682.2s] epoch 89 step 70450 avg_loss=0.548
[2684.2s] epoch 89 step 70500 avg_loss=0.507
[2686.3s] epoch 89 step 70550 avg_loss=0.481
[2688.5s] epoch 89 step 70600 avg_loss=0.469
[2691.0s] epoch 89 step 70650 avg_loss=0.474
[2693.2s] epoch 89 step 70700 avg_loss=0.487
[2695.5s] epoch 89 step 70750 avg_loss=0.498
[2697.4s] epoch 89 step 70800 avg_loss=0.487
[2699.2s] epoch 89 step 70850 avg_loss=0.472
[2701.6s] epoch 89 step 70900 avg_loss=0.458
[2704.4s] eval step=2250 train_avg_loss=0.457 dev_rank1_f1=0.3082 dev_edge_p=0.2630 dev_edge_r=0.3721
[2704.4s] === epoch 89 done: avg_loss=0.457 (n=788 derivations) ===
[2705.6s] epoch 90 step 70950 avg_loss=0.467
[2707.7s] epoch 90 step 71000 avg_loss=0.667
[2709.5s] epoch 90 step 71050 avg_loss=0.500
[2711.6s] epoch 90 step 71100 avg_loss=0.484
[2713.8s] epoch 90 step 71150 avg_loss=0.496
[2715.8s] epoch 90 step 71200 avg_loss=0.454
[2717.9s] epoch 90 step 71250 avg_loss=0.422
[2719.9s] epoch 90 step 71300 avg_loss=0.430
[2721.9s] epoch 90 step 71350 avg_loss=0.425
[2724.0s] epoch 90 step 71400 avg_loss=0.418
[2726.0s] epoch 90 step 71450 avg_loss=0.425
[2728.2s] epoch 90 step 71500 avg_loss=0.442
[2730.2s] epoch 90 step 71550 avg_loss=0.450
[2732.3s] epoch 90 step 71600 avg_loss=0.445
[2734.1s] epoch 90 step 71650 avg_loss=0.433
[2736.4s] epoch 90 step 71700 avg_loss=0.423
[2736.7s] === epoch 90 done: avg_loss=0.420 (n=788 derivations) ===
[2738.5s] epoch 91 step 71750 avg_loss=0.526
[2740.4s] epoch 91 step 71800 avg_loss=0.345
[2742.6s] epoch 91 step 71850 avg_loss=0.365
[2744.8s] epoch 91 step 71900 avg_loss=0.350
[2747.0s] epoch 91 step 71950 avg_loss=0.336
[2748.9s] epoch 91 step 72000 avg_loss=0.305
[2751.2s] epoch 91 step 72050 avg_loss=0.480
[2753.2s] epoch 91 step 72100 avg_loss=0.453
[2755.1s] epoch 91 step 72150 avg_loss=0.457
[2756.8s] epoch 91 step 72200 avg_loss=0.459
[2758.6s] epoch 91 step 72250 avg_loss=0.451
[2760.3s] epoch 91 step 72300 avg_loss=0.436
[2762.2s] epoch 91 step 72350 avg_loss=0.463
[2763.9s] epoch 91 step 72400 avg_loss=0.458
[2765.6s] epoch 91 step 72450 avg_loss=0.457
[2767.1s] === epoch 91 done: avg_loss=0.466 (n=788 derivations) ===
[2767.3s] epoch 92 step 72500 avg_loss=0.145
[2769.1s] epoch 92 step 72550 avg_loss=0.281
[2771.0s] epoch 92 step 72600 avg_loss=0.339
[2773.0s] epoch 92 step 72650 avg_loss=0.380
[2774.8s] epoch 92 step 72700 avg_loss=0.355
[2776.6s] epoch 92 step 72750 avg_loss=0.414
[2778.6s] epoch 92 step 72800 avg_loss=0.472
[2780.5s] epoch 92 step 72850 avg_loss=0.452
[2782.5s] epoch 92 step 72900 avg_loss=0.461
[2784.3s] epoch 92 step 72950 avg_loss=0.435
[2786.2s] epoch 92 step 73000 avg_loss=0.434
[2788.3s] epoch 92 step 73050 avg_loss=0.425
[2790.4s] epoch 92 step 73100 avg_loss=0.410
[2792.7s] epoch 92 step 73150 avg_loss=0.434
[2794.4s] epoch 92 step 73200 avg_loss=0.418
[2796.5s] epoch 92 step 73250 avg_loss=0.429
[2797.9s] === epoch 92 done: avg_loss=0.442 (n=788 derivations) ===
[2798.7s] epoch 93 step 73300 avg_loss=1.386
[2800.6s] epoch 93 step 73350 avg_loss=0.618
[2802.6s] epoch 93 step 73400 avg_loss=0.433
[2804.6s] epoch 93 step 73450 avg_loss=0.481
[2806.8s] epoch 93 step 73500 avg_loss=0.445
[2808.8s] epoch 93 step 73550 avg_loss=0.419
[2810.8s] epoch 93 step 73600 avg_loss=0.388
[2812.7s] epoch 93 step 73650 avg_loss=0.367
[2814.6s] epoch 93 step 73700 avg_loss=0.349
[2816.8s] epoch 93 step 73750 avg_loss=0.340
[2819.2s] epoch 93 step 73800 avg_loss=0.395
[2821.2s] epoch 93 step 73850 avg_loss=0.375
[2822.9s] epoch 93 step 73900 avg_loss=0.380
[2825.0s] epoch 93 step 73950 avg_loss=0.397
[2826.9s] epoch 93 step 74000 avg_loss=0.389
[2829.1s] epoch 93 step 74050 avg_loss=0.389
[2829.9s] === epoch 93 done: avg_loss=0.384 (n=788 derivations) ===
[2831.1s] epoch 94 step 74100 avg_loss=0.326
[2833.0s] epoch 94 step 74150 avg_loss=0.254
[2835.0s] epoch 94 step 74200 avg_loss=0.292
[2836.9s] epoch 94 step 74250 avg_loss=0.306
[2839.1s] epoch 94 step 74300 avg_loss=0.352
[2841.1s] epoch 94 step 74350 avg_loss=0.375
[2843.2s] epoch 94 step 74400 avg_loss=0.354
[2845.3s] epoch 94 step 74450 avg_loss=0.380
[2847.3s] epoch 94 step 74500 avg_loss=0.364
[2849.0s] epoch 94 step 74550 avg_loss=0.340
[2850.8s] epoch 94 step 74600 avg_loss=0.320
[2852.5s] epoch 94 step 74650 avg_loss=0.340
[2854.7s] epoch 94 step 74700 avg_loss=0.350
[2856.5s] epoch 94 step 74750 avg_loss=0.341
[2858.3s] epoch 94 step 74800 avg_loss=0.337
[2860.2s] epoch 94 step 74850 avg_loss=0.341
[2860.6s] === epoch 94 done: avg_loss=0.338 (n=788 derivations) ===
[2862.3s] epoch 95 step 74900 avg_loss=0.384
[2863.9s] epoch 95 step 74950 avg_loss=0.337
[2865.6s] epoch 95 step 75000 avg_loss=0.302
[2867.8s] epoch 95 step 75050 avg_loss=0.336
[2869.7s] epoch 95 step 75100 avg_loss=0.307
[2871.3s] epoch 95 step 75150 avg_loss=0.284
[2873.0s] epoch 95 step 75200 avg_loss=0.319
[2874.9s] epoch 95 step 75250 avg_loss=0.351
[2876.9s] epoch 95 step 75300 avg_loss=0.365
[2878.8s] epoch 95 step 75350 avg_loss=0.352
[2880.8s] epoch 95 step 75400 avg_loss=0.343
[2882.9s] epoch 95 step 75450 avg_loss=0.332
[2884.8s] epoch 95 step 75500 avg_loss=0.338
[2887.1s] epoch 95 step 75550 avg_loss=0.346
[2889.2s] epoch 95 step 75600 avg_loss=0.341
[2890.9s] === epoch 95 done: avg_loss=0.344 (n=788 derivations) ===
[2891.0s] epoch 96 step 75650 avg_loss=0.060
[2893.0s] epoch 96 step 75700 avg_loss=0.715
[2894.8s] epoch 96 step 75750 avg_loss=0.442
[2897.0s] epoch 96 step 75800 avg_loss=0.394
[2898.9s] epoch 96 step 75850 avg_loss=0.321
[2900.7s] epoch 96 step 75900 avg_loss=0.319
[2902.6s] epoch 96 step 75950 avg_loss=0.304
[2904.3s] epoch 96 step 76000 avg_loss=0.299
[2906.2s] epoch 96 step 76050 avg_loss=0.301
[2908.1s] epoch 96 step 76100 avg_loss=0.302
[2909.9s] epoch 96 step 76150 avg_loss=0.287
[2911.7s] epoch 96 step 76200 avg_loss=0.282
[2913.4s] epoch 96 step 76250 avg_loss=0.285
[2915.1s] epoch 96 step 76300 avg_loss=0.292
[2916.8s] epoch 96 step 76350 avg_loss=0.285
[2918.6s] epoch 96 step 76400 avg_loss=0.301
[2920.2s] === epoch 96 done: avg_loss=0.314 (n=788 derivations) ===
[2920.6s] epoch 97 step 76450 avg_loss=0.094
[2922.4s] epoch 97 step 76500 avg_loss=0.249
[2924.2s] epoch 97 step 76550 avg_loss=0.303
[2926.1s] epoch 97 step 76600 avg_loss=0.372
[2927.7s] epoch 97 step 76650 avg_loss=0.310
[2929.7s] epoch 97 step 76700 avg_loss=0.351
[2931.7s] epoch 97 step 76750 avg_loss=0.349
[2933.5s] epoch 97 step 76800 avg_loss=0.338
[2935.3s] epoch 97 step 76850 avg_loss=0.312
[2937.4s] epoch 97 step 76900 avg_loss=0.314
[2939.1s] epoch 97 step 76950 avg_loss=0.306
[2941.0s] epoch 97 step 77000 avg_loss=0.303
[2942.7s] epoch 97 step 77050 avg_loss=0.289
[2944.2s] epoch 97 step 77100 avg_loss=0.282
[2946.1s] epoch 97 step 77150 avg_loss=0.279
[2948.4s] epoch 97 step 77200 avg_loss=0.276
[2949.5s] === epoch 97 done: avg_loss=0.275 (n=788 derivations) ===
[2950.5s] epoch 98 step 77250 avg_loss=0.188
[2952.2s] epoch 98 step 77300 avg_loss=0.195
[2954.0s] epoch 98 step 77350 avg_loss=0.190
[2955.9s] epoch 98 step 77400 avg_loss=0.190
[2957.8s] epoch 98 step 77450 avg_loss=0.214
[2959.5s] epoch 98 step 77500 avg_loss=0.216
[2961.6s] epoch 98 step 77550 avg_loss=0.289
[2963.4s] epoch 98 step 77600 avg_loss=0.285
[2965.2s] epoch 98 step 77650 avg_loss=0.267
[2967.3s] epoch 98 step 77700 avg_loss=0.263
[2969.3s] epoch 98 step 77750 avg_loss=0.285
[2971.3s] epoch 98 step 77800 avg_loss=0.273
[2973.2s] epoch 98 step 77850 avg_loss=0.264
[2974.9s] epoch 98 step 77900 avg_loss=0.254
[2976.6s] epoch 98 step 77950 avg_loss=0.247
[2978.5s] epoch 98 step 78000 avg_loss=0.260
[2979.1s] === epoch 98 done: avg_loss=0.260 (n=788 derivations) ===
[2980.6s] epoch 99 step 78050 avg_loss=0.158
[2983.2s] epoch 99 step 78100 avg_loss=0.277
[2985.3s] epoch 99 step 78150 avg_loss=0.362
[2987.3s] epoch 99 step 78200 avg_loss=0.335
[2989.5s] epoch 99 step 78250 avg_loss=0.308
[2991.6s] epoch 99 step 78300 avg_loss=0.287
[2993.4s] epoch 99 step 78350 avg_loss=0.263
[2995.2s] epoch 99 step 78400 avg_loss=0.247
[2997.4s] epoch 99 step 78450 avg_loss=0.264
[2999.1s] epoch 99 step 78500 avg_loss=0.254
[3000.9s] epoch 99 step 78550 avg_loss=0.244
[3003.0s] epoch 99 step 78600 avg_loss=0.251
[3004.9s] epoch 99 step 78650 avg_loss=0.263
[3006.4s] epoch 99 step 78700 avg_loss=0.260
[3008.0s] epoch 99 step 78750 avg_loss=0.253
[3009.9s] epoch 99 step 78800 avg_loss=0.260
[3011.6s] eval step=2500 train_avg_loss=0.260 dev_rank1_f1=0.3162 dev_edge_p=0.2669 dev_edge_r=0.3878
[3011.6s] === epoch 99 done: avg_loss=0.260 (n=788 derivations) ===
[3013.4s] epoch 100 step 78850 avg_loss=0.190
[3015.1s] epoch 100 step 78900 avg_loss=0.264
[3017.0s] epoch 100 step 78950 avg_loss=0.229
[3018.6s] epoch 100 step 79000 avg_loss=0.212
[3020.9s] epoch 100 step 79050 avg_loss=0.282
[3023.0s] epoch 100 step 79100 avg_loss=0.317
[3024.7s] epoch 100 step 79150 avg_loss=0.290
[3026.4s] epoch 100 step 79200 avg_loss=0.297
[3028.3s] epoch 100 step 79250 avg_loss=0.289
[3030.0s] epoch 100 step 79300 avg_loss=0.281
[3031.8s] epoch 100 step 79350 avg_loss=0.314
[3033.4s] epoch 100 step 79400 avg_loss=0.305
[3035.2s] epoch 100 step 79450 avg_loss=0.310
[3037.3s] epoch 100 step 79500 avg_loss=0.309
[3039.1s] epoch 100 step 79550 avg_loss=0.306
[3040.7s] === epoch 100 done: avg_loss=0.302 (n=788 derivations) ===
[3041.3s] epoch 101 step 79600 avg_loss=0.212
[3043.0s] epoch 101 step 79650 avg_loss=0.292
[3045.1s] epoch 101 step 79700 avg_loss=0.222
[3046.9s] epoch 101 step 79750 avg_loss=0.343
[3048.9s] epoch 101 step 79800 avg_loss=0.307
[3050.9s] epoch 101 step 79850 avg_loss=0.348
[3053.0s] epoch 101 step 79900 avg_loss=0.359
[3054.8s] epoch 101 step 79950 avg_loss=0.344
[3056.4s] epoch 101 step 80000 avg_loss=0.314
[3058.3s] epoch 101 step 80050 avg_loss=0.320
[3060.4s] epoch 101 step 80100 avg_loss=0.335
[3062.2s] epoch 101 step 80150 avg_loss=0.347
[3063.9s] epoch 101 step 80200 avg_loss=0.329
[3065.7s] epoch 101 step 80250 avg_loss=0.335
[3067.5s] epoch 101 step 80300 avg_loss=0.323
[3069.4s] epoch 101 step 80350 avg_loss=0.311
[3070.3s] === epoch 101 done: avg_loss=0.307 (n=788 derivations) ===
[3071.2s] epoch 102 step 80400 avg_loss=0.373
[3073.2s] epoch 102 step 80450 avg_loss=0.298
[3074.8s] epoch 102 step 80500 avg_loss=0.205
[3076.7s] epoch 102 step 80550 avg_loss=0.248
[3078.7s] epoch 102 step 80600 avg_loss=0.271
[3080.7s] epoch 102 step 80650 avg_loss=0.244
[3082.6s] epoch 102 step 80700 avg_loss=0.247
[3084.5s] epoch 102 step 80750 avg_loss=0.240
[3086.5s] epoch 102 step 80800 avg_loss=0.238
[3088.2s] epoch 102 step 80850 avg_loss=0.228
[3090.2s] epoch 102 step 80900 avg_loss=0.227
[3092.1s] epoch 102 step 80950 avg_loss=0.226
[3094.2s] epoch 102 step 81000 avg_loss=0.245
[3095.8s] epoch 102 step 81050 avg_loss=0.234
[3097.6s] epoch 102 step 81100 avg_loss=0.226
[3099.4s] epoch 102 step 81150 avg_loss=0.220
[3100.0s] === epoch 102 done: avg_loss=0.221 (n=788 derivations) ===
[3101.4s] epoch 103 step 81200 avg_loss=0.193
[3103.3s] epoch 103 step 81250 avg_loss=0.287
[3105.2s] epoch 103 step 81300 avg_loss=0.266
[3106.8s] epoch 103 step 81350 avg_loss=0.227
[3108.6s] epoch 103 step 81400 avg_loss=0.219
[3110.2s] epoch 103 step 81450 avg_loss=0.207
[3112.1s] epoch 103 step 81500 avg_loss=0.191
[3113.8s] epoch 103 step 81550 avg_loss=0.187
[3115.8s] epoch 103 step 81600 avg_loss=0.203
[3117.6s] epoch 103 step 81650 avg_loss=0.199
[3119.7s] epoch 103 step 81700 avg_loss=0.196
[3121.7s] epoch 103 step 81750 avg_loss=0.209
[3123.6s] epoch 103 step 81800 avg_loss=0.202
[3125.7s] epoch 103 step 81850 avg_loss=0.197
[3127.4s] epoch 103 step 81900 avg_loss=0.192
[3129.3s] epoch 103 step 81950 avg_loss=0.193
[3129.4s] === epoch 103 done: avg_loss=0.194 (n=788 derivations) ===
[3131.3s] epoch 104 step 82000 avg_loss=0.326
[3133.0s] epoch 104 step 82050 avg_loss=0.230
[3134.8s] epoch 104 step 82100 avg_loss=0.215
[3136.7s] epoch 104 step 82150 avg_loss=0.195
[3138.4s] epoch 104 step 82200 avg_loss=0.172
[3140.3s] epoch 104 step 82250 avg_loss=0.170
[3142.2s] epoch 104 step 82300 avg_loss=0.167
[3144.2s] epoch 104 step 82350 avg_loss=0.160
[3146.1s] epoch 104 step 82400 avg_loss=0.159
[3147.8s] epoch 104 step 82450 avg_loss=0.154
[3149.8s] epoch 104 step 82500 avg_loss=0.168
[3151.6s] epoch 104 step 82550 avg_loss=0.170
[3153.6s] epoch 104 step 82600 avg_loss=0.182
[3155.6s] epoch 104 step 82650 avg_loss=0.178
[3157.3s] epoch 104 step 82700 avg_loss=0.182
[3158.8s] === epoch 104 done: avg_loss=0.179 (n=788 derivations) ===
[3159.1s] epoch 105 step 82750 avg_loss=0.046
[3160.8s] epoch 105 step 82800 avg_loss=0.263
[3162.7s] epoch 105 step 82850 avg_loss=0.218
[3164.5s] epoch 105 step 82900 avg_loss=0.168
[3166.3s] epoch 105 step 82950 avg_loss=0.151
[3168.1s] epoch 105 step 83000 avg_loss=0.163
[3170.1s] epoch 105 step 83050 avg_loss=0.188
[3172.2s] epoch 105 step 83100 avg_loss=0.178
[3174.3s] epoch 105 step 83150 avg_loss=0.180
[3176.2s] epoch 105 step 83200 avg_loss=0.183
[3178.2s] epoch 105 step 83250 avg_loss=0.175
[3180.2s] epoch 105 step 83300 avg_loss=0.167
[3182.2s] epoch 105 step 83350 avg_loss=0.165
[3183.8s] epoch 105 step 83400 avg_loss=0.157
[3185.8s] epoch 105 step 83450 avg_loss=0.160
[3187.9s] epoch 105 step 83500 avg_loss=0.157
[3188.7s] === epoch 105 done: avg_loss=0.154 (n=788 derivations) ===
[3189.5s] epoch 106 step 83550 avg_loss=0.068
[3191.2s] epoch 106 step 83600 avg_loss=0.076
[3192.8s] epoch 106 step 83650 avg_loss=0.074
[3194.6s] epoch 106 step 83700 avg_loss=0.103
[3196.4s] epoch 106 step 83750 avg_loss=0.114
[3198.1s] epoch 106 step 83800 avg_loss=0.125
[3200.1s] epoch 106 step 83850 avg_loss=0.117
[3202.0s] epoch 106 step 83900 avg_loss=0.129
[3203.7s] epoch 106 step 83950 avg_loss=0.124
[3205.7s] epoch 106 step 84000 avg_loss=0.124
[3207.5s] epoch 106 step 84050 avg_loss=0.122
[3209.3s] epoch 106 step 84100 avg_loss=0.119
[3211.4s] epoch 106 step 84150 avg_loss=0.117
[3213.4s] epoch 106 step 84200 avg_loss=0.122
[3215.1s] epoch 106 step 84250 avg_loss=0.117
[3216.9s] epoch 106 step 84300 avg_loss=0.136
[3217.6s] === epoch 106 done: avg_loss=0.136 (n=788 derivations) ===
[3219.1s] epoch 107 step 84350 avg_loss=0.177
[3220.9s] epoch 107 step 84400 avg_loss=0.125
[3222.7s] epoch 107 step 84450 avg_loss=0.120
[3224.5s] epoch 107 step 84500 avg_loss=0.106
[3226.4s] epoch 107 step 84550 avg_loss=0.110
[3228.4s] epoch 107 step 84600 avg_loss=0.122
[3230.4s] epoch 107 step 84650 avg_loss=0.119
[3232.3s] epoch 107 step 84700 avg_loss=0.127
[3234.0s] epoch 107 step 84750 avg_loss=0.148
[3235.8s] epoch 107 step 84800 avg_loss=0.140
[3237.6s] epoch 107 step 84850 avg_loss=0.136
[3239.5s] epoch 107 step 84900 avg_loss=0.133
[3241.4s] epoch 107 step 84950 avg_loss=0.138
[3243.4s] epoch 107 step 85000 avg_loss=0.138
[3245.4s] epoch 107 step 85050 avg_loss=0.135
[3247.5s] epoch 107 step 85100 avg_loss=0.132
[3247.7s] === epoch 107 done: avg_loss=0.132 (n=788 derivations) ===
[3249.6s] epoch 108 step 85150 avg_loss=0.139
[3251.6s] epoch 108 step 85200 avg_loss=0.116
[3253.6s] epoch 108 step 85250 avg_loss=0.104
[3255.9s] epoch 108 step 85300 avg_loss=0.096
[3258.1s] epoch 108 step 85350 avg_loss=0.101
[3260.4s] epoch 108 step 85400 avg_loss=0.134
[3262.5s] epoch 108 step 85450 avg_loss=0.124
[3264.4s] epoch 108 step 85500 avg_loss=0.122
[3266.5s] epoch 108 step 85550 avg_loss=0.117
[3268.3s] epoch 108 step 85600 avg_loss=0.120
[3270.5s] epoch 108 step 85650 avg_loss=0.121
[3272.3s] epoch 108 step 85700 avg_loss=0.117
[3274.4s] epoch 108 step 85750 avg_loss=0.121
[3276.3s] epoch 108 step 85800 avg_loss=0.126
[3278.2s] epoch 108 step 85850 avg_loss=0.124
[3280.2s] === epoch 108 done: avg_loss=0.131 (n=788 derivations) ===
[3280.5s] epoch 109 step 85900 avg_loss=0.020
[3282.7s] epoch 109 step 85950 avg_loss=0.083
[3284.9s] epoch 109 step 86000 avg_loss=0.116
[3286.8s] epoch 109 step 86050 avg_loss=0.154
[3289.0s] epoch 109 step 86100 avg_loss=0.144
[3291.1s] epoch 109 step 86150 avg_loss=0.130
[3293.3s] epoch 109 step 86200 avg_loss=0.137
[3295.1s] epoch 109 step 86250 avg_loss=0.133
[3297.5s] epoch 109 step 86300 avg_loss=0.145
[3299.4s] epoch 109 step 86350 avg_loss=0.136
[3301.3s] epoch 109 step 86400 avg_loss=0.128
[3303.3s] epoch 109 step 86450 avg_loss=0.129
[3305.2s] epoch 109 step 86500 avg_loss=0.125
[3307.3s] epoch 109 step 86550 avg_loss=0.121
[3309.2s] epoch 109 step 86600 avg_loss=0.122
[3311.1s] epoch 109 step 86650 avg_loss=0.123
[3314.2s] eval step=2750 train_avg_loss=0.125 dev_rank1_f1=0.3132 dev_edge_p=0.2617 dev_edge_r=0.3899
[3314.2s] === epoch 109 done: avg_loss=0.125 (n=788 derivations) ===
[3315.0s] epoch 110 step 86700 avg_loss=0.063
[3316.9s] epoch 110 step 86750 avg_loss=0.084
[3319.1s] epoch 110 step 86800 avg_loss=0.095
[3321.3s] epoch 110 step 86850 avg_loss=0.090
[3323.3s] epoch 110 step 86900 avg_loss=0.104
[3325.7s] epoch 110 step 86950 avg_loss=0.120
[3327.9s] epoch 110 step 87000 avg_loss=0.114
[3330.0s] epoch 110 step 87050 avg_loss=0.106
[3332.2s] epoch 110 step 87100 avg_loss=0.119
[3334.5s] epoch 110 step 87150 avg_loss=0.119
[3336.7s] epoch 110 step 87200 avg_loss=0.120
[3338.7s] epoch 110 step 87250 avg_loss=0.117
[3340.4s] epoch 110 step 87300 avg_loss=0.113
[3342.7s] epoch 110 step 87350 avg_loss=0.122
[3344.2s] epoch 110 step 87400 avg_loss=0.118
[3346.0s] epoch 110 step 87450 avg_loss=0.121
