[   0.0s] loading gold from runs/encoder_gold_v4b.jsonl,runs/hard_gold_train.jsonl
[   0.8s] 1966 gold records
[   0.8s] holdout mode: 98 held-out sentences, pool=1770, train subset=788 (subset_seed=0)
[   0.8s] loading USVS from /home/user/NAOMI/consciousness_transformer/data/usvs
[  17.8s] USVS loaded: 117679 senses, d_axes=607
[  17.8s] pos_vocab=15 role_vocab=41
[  17.8s] policy params: 343,624 (~1.374 MB fp32)
[  17.8s] building features + derivations for 788 train records
[  18.4s] 788 teacher-forced derivations
[  18.9s] dev-holdout eval targets from runs/encoder_gold_v2.jsonl: matched=98 missing=0
[ 126.6s] epoch 6 step 4750 avg_loss=17.547
[ 127.6s] epoch 6 step 4800 avg_loss=17.172
[ 128.5s] epoch 6 step 4850 avg_loss=14.929
[ 129.6s] epoch 6 step 4900 avg_loss=15.142
[ 130.7s] epoch 6 step 4950 avg_loss=15.689
[ 131.8s] epoch 6 step 5000 avg_loss=15.673
[ 132.9s] epoch 6 step 5050 avg_loss=15.418
[ 133.9s] epoch 6 step 5100 avg_loss=15.110
[ 135.2s] epoch 6 step 5150 avg_loss=15.230
[ 136.1s] epoch 6 step 5200 avg_loss=14.510
[ 137.3s] epoch 6 step 5250 avg_loss=14.498
[ 138.3s] epoch 6 step 5300 avg_loss=14.428
[ 139.9s] epoch 6 step 5350 avg_loss=14.970
[ 141.0s] epoch 6 step 5400 avg_loss=15.017
[ 142.1s] epoch 6 step 5450 avg_loss=14.840
[ 143.0s] epoch 6 step 5500 avg_loss=14.466
[ 143.4s] === epoch 6 done: avg_loss=14.514 (n=788 derivations) ===
[ 144.4s] epoch 7 step 5550 avg_loss=20.929
[ 145.3s] epoch 7 step 5600 avg_loss=13.323
[ 146.5s] epoch 7 step 5650 avg_loss=13.437
[ 147.6s] epoch 7 step 5700 avg_loss=13.168
[ 148.7s] epoch 7 step 5750 avg_loss=13.479
[ 149.9s] epoch 7 step 5800 avg_loss=13.691
[ 150.9s] epoch 7 step 5850 avg_loss=13.302
[ 152.0s] epoch 7 step 5900 avg_loss=13.452
[ 153.1s] epoch 7 step 5950 avg_loss=13.405
[ 154.0s] epoch 7 step 6000 avg_loss=13.014
[ 155.2s] epoch 7 step 6050 avg_loss=13.091
[ 156.3s] epoch 7 step 6100 avg_loss=13.224
[ 157.4s] epoch 7 step 6150 avg_loss=13.528
[ 158.3s] epoch 7 step 6200 avg_loss=13.283
[ 159.6s] epoch 7 step 6250 avg_loss=13.406
[ 160.6s] epoch 7 step 6300 avg_loss=13.384
[ 160.7s] === epoch 7 done: avg_loss=13.352 (n=788 derivations) ===
[ 161.6s] epoch 8 step 6350 avg_loss=11.132
[ 162.7s] epoch 8 step 6400 avg_loss=12.223
[ 163.8s] epoch 8 step 6450 avg_loss=11.828
[ 164.9s] epoch 8 step 6500 avg_loss=11.804
[ 166.0s] epoch 8 step 6550 avg_loss=11.643
[ 167.2s] epoch 8 step 6600 avg_loss=12.352
[ 168.2s] epoch 8 step 6650 avg_loss=11.909
[ 169.4s] epoch 8 step 6700 avg_loss=12.153
[ 170.4s] epoch 8 step 6750 avg_loss=11.947
[ 171.6s] epoch 8 step 6800 avg_loss=12.145
[ 172.6s] epoch 8 step 6850 avg_loss=12.287
[ 173.6s] epoch 8 step 6900 avg_loss=11.949
[ 174.7s] epoch 8 step 6950 avg_loss=12.172
[ 175.7s] epoch 8 step 7000 avg_loss=12.032
[ 177.0s] epoch 8 step 7050 avg_loss=12.531
[ 177.9s] === epoch 8 done: avg_loss=12.402 (n=788 derivations) ===
[ 178.1s] epoch 9 step 7100 avg_loss=6.609
[ 179.4s] epoch 9 step 7150 avg_loss=12.968
[ 180.5s] epoch 9 step 7200 avg_loss=13.511
[ 181.5s] epoch 9 step 7250 avg_loss=11.536
[ 182.5s] epoch 9 step 7300 avg_loss=11.616
[ 183.8s] epoch 9 step 7350 avg_loss=12.315
[ 184.9s] epoch 9 step 7400 avg_loss=12.478
[ 186.0s] epoch 9 step 7450 avg_loss=12.452
[ 187.2s] epoch 9 step 7500 avg_loss=12.258
[ 188.2s] epoch 9 step 7550 avg_loss=11.925
[ 189.5s] epoch 9 step 7600 avg_loss=12.308
[ 190.6s] epoch 9 step 7650 avg_loss=12.280
[ 191.5s] epoch 9 step 7700 avg_loss=11.952
[ 192.8s] epoch 9 step 7750 avg_loss=11.844
[ 193.8s] epoch 9 step 7800 avg_loss=11.602
[ 195.0s] epoch 9 step 7850 avg_loss=11.630
[ 208.5s] eval step=250 train_avg_loss=11.646 dev_rank1_f1=0.2661 dev_edge_p=0.2645 dev_edge_r=0.2678
[ 208.6s] === epoch 9 done: avg_loss=11.646 (n=788 derivations) ===
[ 209.0s] epoch 10 step 7900 avg_loss=10.930
[ 210.6s] epoch 10 step 7950 avg_loss=15.061
[ 211.5s] epoch 10 step 8000 avg_loss=11.884
[ 212.7s] epoch 10 step 8050 avg_loss=12.294
[ 214.1s] epoch 10 step 8100 avg_loss=12.032
[ 215.4s] epoch 10 step 8150 avg_loss=12.094
[ 216.5s] epoch 10 step 8200 avg_loss=11.423
[ 217.4s] epoch 10 step 8250 avg_loss=10.999
[ 218.4s] epoch 10 step 8300 avg_loss=10.660
[ 219.6s] epoch 10 step 8350 avg_loss=10.637
[ 220.6s] epoch 10 step 8400 avg_loss=10.433
[ 221.9s] epoch 10 step 8450 avg_loss=10.617
[ 223.4s] epoch 10 step 8500 avg_loss=10.957
[ 224.5s] epoch 10 step 8550 avg_loss=10.827
[ 226.1s] epoch 10 step 8600 avg_loss=11.172
[ 227.3s] epoch 10 step 8650 avg_loss=11.036
[ 227.6s] === epoch 10 done: avg_loss=10.930 (n=788 derivations) ===
[ 228.4s] epoch 11 step 8700 avg_loss=9.869
[ 229.5s] epoch 11 step 8750 avg_loss=8.958
[ 230.4s] epoch 11 step 8800 avg_loss=8.481
[ 231.7s] epoch 11 step 8850 avg_loss=9.674
[ 232.9s] epoch 11 step 8900 avg_loss=9.893
[ 234.1s] epoch 11 step 8950 avg_loss=10.137
[ 235.1s] epoch 11 step 9000 avg_loss=10.256
[ 236.4s] epoch 11 step 9050 avg_loss=10.262
[ 237.6s] epoch 11 step 9100 avg_loss=10.003
[ 238.8s] epoch 11 step 9150 avg_loss=10.421
[ 239.8s] epoch 11 step 9200 avg_loss=10.187
