[   0.0s] loading gold from runs/encoder_gold_v4b_all.jsonl
[   1.0s] 986 gold records
[   1.0s] holdout mode: 98 held-out sentences, pool=790, train subset=788 (subset_seed=0)
[   1.0s] loading USVS from /home/user/NAOMI/consciousness_transformer/data/usvs
[  18.6s] USVS loaded: 117679 senses, d_axes=607
[  18.6s] pos_vocab=15 role_vocab=40
[  18.6s] policy params: 343,495 (~1.374 MB fp32)
[  18.6s] building features + derivations for 788 train records
[  20.6s] 2856 teacher-forced derivations
[  21.1s] dev-holdout eval targets from runs/encoder_gold_v2.jsonl: matched=98 missing=0
[1880.4s] epoch 17 step 49600 avg_loss=7.646
[1882.2s] epoch 17 step 49650 avg_loss=7.653
[1884.0s] epoch 17 step 49700 avg_loss=7.695
[1885.9s] epoch 17 step 49750 avg_loss=7.711
[1887.8s] epoch 17 step 49800 avg_loss=7.642
[1889.8s] epoch 17 step 49850 avg_loss=7.709
[1891.6s] epoch 17 step 49900 avg_loss=7.677
[1893.8s] epoch 17 step 49950 avg_loss=7.773
[1895.7s] epoch 17 step 50000 avg_loss=7.745
[1897.8s] epoch 17 step 50050 avg_loss=7.774
[1899.8s] epoch 17 step 50100 avg_loss=7.770
[1901.7s] epoch 17 step 50150 avg_loss=7.769
[1903.5s] epoch 17 step 50200 avg_loss=7.786
[1905.2s] epoch 17 step 50250 avg_loss=7.727
[1907.1s] epoch 17 step 50300 avg_loss=7.732
[1908.9s] epoch 17 step 50350 avg_loss=7.678
[1910.7s] epoch 17 step 50400 avg_loss=7.686
[1912.7s] epoch 17 step 50450 avg_loss=7.703
[1914.4s] epoch 17 step 50500 avg_loss=7.706
[1916.3s] epoch 17 step 50550 avg_loss=7.786
[1918.0s] epoch 17 step 50600 avg_loss=7.751
[1919.8s] epoch 17 step 50650 avg_loss=7.713
[1921.9s] epoch 17 step 50700 avg_loss=7.716
[1924.0s] epoch 17 step 50750 avg_loss=7.727
[1926.0s] epoch 17 step 50800 avg_loss=7.755
[1927.8s] epoch 17 step 50850 avg_loss=7.741
[1929.9s] epoch 17 step 50900 avg_loss=7.726
[1931.9s] epoch 17 step 50950 avg_loss=7.728
[1933.5s] epoch 17 step 51000 avg_loss=7.748
[1935.5s] epoch 17 step 51050 avg_loss=7.764
[1937.5s] epoch 17 step 51100 avg_loss=7.753
[1939.1s] epoch 17 step 51150 avg_loss=7.756
[1940.8s] epoch 17 step 51200 avg_loss=7.754
[1942.7s] epoch 17 step 51250 avg_loss=7.719
[1944.7s] epoch 17 step 51300 avg_loss=7.764
[1946.9s] epoch 17 step 51350 avg_loss=7.806
[1948.7s] epoch 17 step 51400 avg_loss=7.804
[1949.0s] === epoch 17 done: avg_loss=7.793 (n=2856 derivations) ===
[1950.5s] epoch 18 step 51450 avg_loss=7.134
[1952.4s] epoch 18 step 51500 avg_loss=7.862
[1954.2s] epoch 18 step 51550 avg_loss=6.901
[1956.5s] epoch 18 step 51600 avg_loss=7.052
[1958.4s] epoch 18 step 51650 avg_loss=6.883
[1960.6s] epoch 18 step 51700 avg_loss=7.006
[1962.5s] epoch 18 step 51750 avg_loss=6.827
[1964.3s] epoch 18 step 51800 avg_loss=6.768
[1966.1s] epoch 18 step 51850 avg_loss=6.778
[1968.1s] epoch 18 step 51900 avg_loss=6.782
[1969.7s] epoch 18 step 51950 avg_loss=6.742
[1971.4s] epoch 18 step 52000 avg_loss=6.861
[1973.3s] epoch 18 step 52050 avg_loss=6.906
[1975.1s] epoch 18 step 52100 avg_loss=6.971
[1976.9s] epoch 18 step 52150 avg_loss=6.867
[1978.7s] epoch 18 step 52200 avg_loss=6.885
[1980.6s] epoch 18 step 52250 avg_loss=6.850
[1982.5s] epoch 18 step 52300 avg_loss=6.884
[1984.2s] epoch 18 step 52350 avg_loss=6.982
[1985.9s] epoch 18 step 52400 avg_loss=7.036
[1988.0s] epoch 18 step 52450 avg_loss=7.061
[1989.6s] epoch 18 step 52500 avg_loss=7.032
[1991.2s] epoch 18 step 52550 avg_loss=7.040
[1993.0s] epoch 18 step 52600 avg_loss=7.151
[1995.0s] epoch 18 step 52650 avg_loss=7.276
[1997.0s] epoch 18 step 52700 avg_loss=7.314
[1999.0s] epoch 18 step 52750 avg_loss=7.353
[2000.6s] epoch 18 step 52800 avg_loss=7.312
[2002.4s] epoch 18 step 52850 avg_loss=7.268
[2004.1s] epoch 18 step 52900 avg_loss=7.208
[2005.9s] epoch 18 step 52950 avg_loss=7.230
[2008.0s] epoch 18 step 53000 avg_loss=7.259
[2010.0s] epoch 18 step 53050 avg_loss=7.251
[2011.8s] epoch 18 step 53100 avg_loss=7.254
[2013.6s] epoch 18 step 53150 avg_loss=7.239
[2015.4s] epoch 18 step 53200 avg_loss=7.230
[2017.2s] epoch 18 step 53250 avg_loss=7.204
[2018.9s] epoch 18 step 53300 avg_loss=7.211
[2020.5s] epoch 18 step 53350 avg_loss=7.199
[2022.2s] epoch 18 step 53400 avg_loss=7.256
[2024.3s] epoch 18 step 53450 avg_loss=7.292
[2026.1s] epoch 18 step 53500 avg_loss=7.356
[2027.9s] epoch 18 step 53550 avg_loss=7.388
[2029.6s] epoch 18 step 53600 avg_loss=7.386
[2031.2s] epoch 18 step 53650 avg_loss=7.400
[2032.9s] epoch 18 step 53700 avg_loss=7.410
[2034.9s] epoch 18 step 53750 avg_loss=7.422
[2036.7s] epoch 18 step 53800 avg_loss=7.405
[2038.8s] epoch 18 step 53850 avg_loss=7.392
[2040.8s] epoch 18 step 53900 avg_loss=7.455
[2042.5s] epoch 18 step 53950 avg_loss=7.445
[2044.2s] epoch 18 step 54000 avg_loss=7.417
[2046.2s] epoch 18 step 54050 avg_loss=7.436
[2048.0s] epoch 18 step 54100 avg_loss=7.454
[2049.9s] epoch 18 step 54150 avg_loss=7.467
[2051.7s] epoch 18 step 54200 avg_loss=7.471
[2053.8s] epoch 18 step 54250 avg_loss=7.480
[2054.3s] === epoch 18 done: avg_loss=7.475 (n=2856 derivations) ===
[2055.7s] epoch 19 step 54300 avg_loss=6.179
[2057.7s] epoch 19 step 54350 avg_loss=6.756
[2059.6s] epoch 19 step 54400 avg_loss=7.129
[2061.2s] epoch 19 step 54450 avg_loss=7.058
[2063.1s] epoch 19 step 54500 avg_loss=7.113
[2065.0s] epoch 19 step 54550 avg_loss=7.514
[2067.1s] epoch 19 step 54600 avg_loss=7.194
[2069.2s] epoch 19 step 54650 avg_loss=7.079
[2071.2s] epoch 19 step 54700 avg_loss=7.177
[2073.2s] epoch 19 step 54750 avg_loss=7.231
[2074.9s] epoch 19 step 54800 avg_loss=7.131
[2076.9s] epoch 19 step 54850 avg_loss=7.089
[2078.7s] epoch 19 step 54900 avg_loss=6.933
[2080.5s] epoch 19 step 54950 avg_loss=7.000
[2082.4s] epoch 19 step 55000 avg_loss=6.942
[2084.5s] epoch 19 step 55050 avg_loss=7.012
[2086.4s] epoch 19 step 55100 avg_loss=6.999
[2088.3s] epoch 19 step 55150 avg_loss=6.972
[2090.0s] epoch 19 step 55200 avg_loss=6.963
[2091.9s] epoch 19 step 55250 avg_loss=7.082
[2093.4s] epoch 19 step 55300 avg_loss=7.025
[2095.0s] epoch 19 step 55350 avg_loss=6.972
[2096.8s] epoch 19 step 55400 avg_loss=6.967
[2098.6s] epoch 19 step 55450 avg_loss=7.067
[2100.4s] epoch 19 step 55500 avg_loss=7.047
[2103.2s] eval step=1750 train_avg_loss=6.986 dev_rank1_f1=0.3717 dev_edge_p=0.3441 dev_edge_r=0.4042
[2103.5s] epoch 19 step 55550 avg_loss=7.001
[2105.7s] epoch 19 step 55600 avg_loss=7.071
[2107.6s] epoch 19 step 55650 avg_loss=7.103
[2109.4s] epoch 19 step 55700 avg_loss=7.107
[2111.3s] epoch 19 step 55750 avg_loss=7.103
[2113.2s] epoch 19 step 55800 avg_loss=7.107
[2115.4s] epoch 19 step 55850 avg_loss=7.189
[2117.4s] epoch 19 step 55900 avg_loss=7.168
[2119.2s] epoch 19 step 55950 avg_loss=7.136
[2121.0s] epoch 19 step 56000 avg_loss=7.118
[2123.0s] epoch 19 step 56050 avg_loss=7.131
[2125.2s] epoch 19 step 56100 avg_loss=7.222
[2126.9s] epoch 19 step 56150 avg_loss=7.174
[2128.8s] epoch 19 step 56200 avg_loss=7.168
[2130.9s] epoch 19 step 56250 avg_loss=7.214
[2132.8s] epoch 19 step 56300 avg_loss=7.205
[2134.8s] epoch 19 step 56350 avg_loss=7.210
[2136.9s] epoch 19 step 56400 avg_loss=7.226
[2138.9s] epoch 19 step 56450 avg_loss=7.241
[2140.8s] epoch 19 step 56500 avg_loss=7.238
[2142.7s] epoch 19 step 56550 avg_loss=7.232
[2144.6s] epoch 19 step 56600 avg_loss=7.238
[2146.5s] epoch 19 step 56650 avg_loss=7.251
[2148.2s] epoch 19 step 56700 avg_loss=7.245
[2150.1s] epoch 19 step 56750 avg_loss=7.210
[2151.8s] epoch 19 step 56800 avg_loss=7.185
[2153.7s] epoch 19 step 56850 avg_loss=7.176
[2155.7s] epoch 19 step 56900 avg_loss=7.169
[2157.8s] epoch 19 step 56950 avg_loss=7.156
[2159.7s] epoch 19 step 57000 avg_loss=7.168
[2161.6s] epoch 19 step 57050 avg_loss=7.169
[2163.5s] epoch 19 step 57100 avg_loss=7.166
[2164.2s] === epoch 19 done: avg_loss=7.164 (n=2856 derivations) ===
[2165.4s] epoch 20 step 57150 avg_loss=6.970
[2167.3s] epoch 20 step 57200 avg_loss=6.207
[2169.1s] epoch 20 step 57250 avg_loss=6.033
[2170.8s] epoch 20 step 57300 avg_loss=5.645
[2172.7s] epoch 20 step 57350 avg_loss=5.987
[2174.5s] epoch 20 step 57400 avg_loss=5.937
[2176.5s] epoch 20 step 57450 avg_loss=6.080
[2178.4s] epoch 20 step 57500 avg_loss=6.207
[2180.4s] epoch 20 step 57550 avg_loss=6.416
[2182.3s] epoch 20 step 57600 avg_loss=6.471
[2184.5s] epoch 20 step 57650 avg_loss=6.497
[2186.2s] epoch 20 step 57700 avg_loss=6.400
[2188.1s] epoch 20 step 57750 avg_loss=6.499
[2189.9s] epoch 20 step 57800 avg_loss=6.522
[2191.6s] epoch 20 step 57850 avg_loss=6.434
[2193.4s] epoch 20 step 57900 avg_loss=6.372
[2195.3s] epoch 20 step 57950 avg_loss=6.398
[2197.1s] epoch 20 step 58000 avg_loss=6.445
[2199.3s] epoch 20 step 58050 avg_loss=6.549
[2201.5s] epoch 20 step 58100 avg_loss=6.544
[2203.6s] epoch 20 step 58150 avg_loss=6.596
[2206.2s] epoch 20 step 58200 avg_loss=6.617
[2208.0s] epoch 20 step 58250 avg_loss=6.542
[2209.9s] epoch 20 step 58300 avg_loss=6.499
[2211.7s] epoch 20 step 58350 avg_loss=6.476
[2214.2s] epoch 20 step 58400 avg_loss=6.473
[2216.6s] epoch 20 step 58450 avg_loss=6.516
[2219.1s] epoch 20 step 58500 avg_loss=6.550
[2221.1s] epoch 20 step 58550 avg_loss=6.556
[2223.5s] epoch 20 step 58600 avg_loss=6.610
[2226.0s] epoch 20 step 58650 avg_loss=6.621
[2228.2s] epoch 20 step 58700 avg_loss=6.645
[2231.1s] epoch 20 step 58750 avg_loss=6.725
[2233.2s] epoch 20 step 58800 avg_loss=6.698
[2235.4s] epoch 20 step 58850 avg_loss=6.727
[2237.6s] epoch 20 step 58900 avg_loss=6.738
[2239.7s] epoch 20 step 58950 avg_loss=6.723
[2241.8s] epoch 20 step 59000 avg_loss=6.751
[2243.8s] epoch 20 step 59050 avg_loss=6.746
[2245.9s] epoch 20 step 59100 avg_loss=6.773
[2248.3s] epoch 20 step 59150 avg_loss=6.785
[2250.5s] epoch 20 step 59200 avg_loss=6.799
[2252.3s] epoch 20 step 59250 avg_loss=6.800
[2254.4s] epoch 20 step 59300 avg_loss=6.801
[2256.5s] epoch 20 step 59350 avg_loss=6.825
[2259.0s] epoch 20 step 59400 avg_loss=6.843
[2261.0s] epoch 20 step 59450 avg_loss=6.809
[2263.0s] epoch 20 step 59500 avg_loss=6.805
[2265.4s] epoch 20 step 59550 avg_loss=6.811
[2267.4s] epoch 20 step 59600 avg_loss=6.808
[2269.6s] epoch 20 step 59650 avg_loss=6.814
[2271.7s] epoch 20 step 59700 avg_loss=6.795
[2273.9s] epoch 20 step 59750 avg_loss=6.838
[2276.1s] epoch 20 step 59800 avg_loss=6.884
[2278.2s] epoch 20 step 59850 avg_loss=6.891
[2280.2s] epoch 20 step 59900 avg_loss=6.890
[2282.7s] epoch 20 step 59950 avg_loss=6.909
[2283.8s] === epoch 20 done: avg_loss=6.893 (n=2856 derivations) ===
[2285.0s] epoch 21 step 60000 avg_loss=5.846
[2287.0s] epoch 21 step 60050 avg_loss=5.629
[2289.3s] epoch 21 step 60100 avg_loss=5.949
[2291.3s] epoch 21 step 60150 avg_loss=5.641
[2293.7s] epoch 21 step 60200 avg_loss=6.007
[2296.1s] epoch 21 step 60250 avg_loss=5.993
[2298.1s] epoch 21 step 60300 avg_loss=6.020
[2300.3s] epoch 21 step 60350 avg_loss=6.138
[2302.4s] epoch 21 step 60400 avg_loss=6.127
[2304.6s] epoch 21 step 60450 avg_loss=6.103
[2307.3s] epoch 21 step 60500 avg_loss=6.280
[2309.7s] epoch 21 step 60550 avg_loss=6.254
[2311.5s] epoch 21 step 60600 avg_loss=6.184
[2313.5s] epoch 21 step 60650 avg_loss=6.281
[2315.8s] epoch 21 step 60700 avg_loss=6.309
[2318.0s] epoch 21 step 60750 avg_loss=6.331
[2320.0s] epoch 21 step 60800 avg_loss=6.291
[2322.3s] epoch 21 step 60850 avg_loss=6.388
[2324.3s] epoch 21 step 60900 avg_loss=6.327
[2326.3s] epoch 21 step 60950 avg_loss=6.299
[2328.3s] epoch 21 step 61000 avg_loss=6.311
[2330.6s] epoch 21 step 61050 avg_loss=6.361
[2332.7s] epoch 21 step 61100 avg_loss=6.381
[2334.7s] epoch 21 step 61150 avg_loss=6.380
[2336.9s] epoch 21 step 61200 avg_loss=6.398
[2339.0s] epoch 21 step 61250 avg_loss=6.417
[2341.3s] epoch 21 step 61300 avg_loss=6.440
[2343.5s] epoch 21 step 61350 avg_loss=6.540
[2345.7s] epoch 21 step 61400 avg_loss=6.548
[2348.0s] epoch 21 step 61450 avg_loss=6.615
[2350.1s] epoch 21 step 61500 avg_loss=6.579
[2352.2s] epoch 21 step 61550 avg_loss=6.600
[2354.4s] epoch 21 step 61600 avg_loss=6.612
[2356.4s] epoch 21 step 61650 avg_loss=6.628
[2358.6s] epoch 21 step 61700 avg_loss=6.644
[2360.9s] epoch 21 step 61750 avg_loss=6.640
[2363.3s] epoch 21 step 61800 avg_loss=6.666
[2365.2s] epoch 21 step 61850 avg_loss=6.631
[2367.4s] epoch 21 step 61900 avg_loss=6.648
[2369.3s] epoch 21 step 61950 avg_loss=6.600
[2371.1s] epoch 21 step 62000 avg_loss=6.602
[2373.3s] epoch 21 step 62050 avg_loss=6.647
[2375.4s] epoch 21 step 62100 avg_loss=6.655
[2377.5s] epoch 21 step 62150 avg_loss=6.662
[2379.1s] epoch 21 step 62200 avg_loss=6.639
[2380.8s] epoch 21 step 62250 avg_loss=6.641
[2382.6s] epoch 21 step 62300 avg_loss=6.664
[2384.4s] epoch 21 step 62350 avg_loss=6.664
[2386.4s] epoch 21 step 62400 avg_loss=6.663
[2388.1s] epoch 21 step 62450 avg_loss=6.642
[2390.1s] epoch 21 step 62500 avg_loss=6.616
[2391.7s] epoch 21 step 62550 avg_loss=6.601
[2393.5s] epoch 21 step 62600 avg_loss=6.605
[2395.8s] epoch 21 step 62650 avg_loss=6.618
[2397.8s] epoch 21 step 62700 avg_loss=6.624
[2399.7s] epoch 21 step 62750 avg_loss=6.614
[2401.7s] epoch 21 step 62800 avg_loss=6.604
[2403.2s] === epoch 21 done: avg_loss=6.614 (n=2856 derivations) ===
[2404.1s] epoch 22 step 62850 avg_loss=5.290
[2406.2s] epoch 22 step 62900 avg_loss=6.592
[2408.2s] epoch 22 step 62950 avg_loss=6.281
[2410.2s] epoch 22 step 63000 avg_loss=5.887
[2412.2s] epoch 22 step 63050 avg_loss=5.953
[2414.8s] epoch 22 step 63100 avg_loss=6.371
[2417.2s] epoch 22 step 63150 avg_loss=6.472
[2419.3s] epoch 22 step 63200 avg_loss=6.416
[2421.7s] epoch 22 step 63250 avg_loss=6.550
[2423.6s] epoch 22 step 63300 avg_loss=6.495
[2425.5s] epoch 22 step 63350 avg_loss=6.479
[2427.2s] epoch 22 step 63400 avg_loss=6.399
[2429.2s] epoch 22 step 63450 avg_loss=6.466
[2431.6s] eval step=2000 train_avg_loss=6.462 dev_rank1_f1=0.3669 dev_edge_p=0.3186 dev_edge_r=0.4326
[2432.8s] epoch 22 step 63500 avg_loss=6.449
[2434.8s] epoch 22 step 63550 avg_loss=6.388
[2436.8s] epoch 22 step 63600 avg_loss=6.379
[2439.0s] epoch 22 step 63650 avg_loss=6.360
[2440.9s] epoch 22 step 63700 avg_loss=6.356
[2442.8s] epoch 22 step 63750 avg_loss=6.297
[2444.9s] epoch 22 step 63800 avg_loss=6.287
[2446.8s] epoch 22 step 63850 avg_loss=6.230
[2448.5s] epoch 22 step 63900 avg_loss=6.208
[2450.2s] epoch 22 step 63950 avg_loss=6.176
[2452.0s] epoch 22 step 64000 avg_loss=6.159
[2453.9s] epoch 22 step 64050 avg_loss=6.222
[2455.7s] epoch 22 step 64100 avg_loss=6.205
[2457.4s] epoch 22 step 64150 avg_loss=6.209
[2458.9s] epoch 22 step 64200 avg_loss=6.237
[2460.5s] epoch 22 step 64250 avg_loss=6.289
[2462.2s] epoch 22 step 64300 avg_loss=6.253
[2463.8s] epoch 22 step 64350 avg_loss=6.228
[2465.4s] epoch 22 step 64400 avg_loss=6.220
[2467.2s] epoch 22 step 64450 avg_loss=6.203
[2469.0s] epoch 22 step 64500 avg_loss=6.225
[2470.6s] epoch 22 step 64550 avg_loss=6.217
[2472.4s] epoch 22 step 64600 avg_loss=6.280
[2474.3s] epoch 22 step 64650 avg_loss=6.294
[2476.2s] epoch 22 step 64700 avg_loss=6.302
[2478.2s] epoch 22 step 64750 avg_loss=6.299
[2480.3s] epoch 22 step 64800 avg_loss=6.315
[2482.1s] epoch 22 step 64850 avg_loss=6.307
[2484.1s] epoch 22 step 64900 avg_loss=6.324
[2486.0s] epoch 22 step 64950 avg_loss=6.351
[2487.7s] epoch 22 step 65000 avg_loss=6.339
[2489.5s] epoch 22 step 65050 avg_loss=6.338
[2491.7s] epoch 22 step 65100 avg_loss=6.354
[2493.3s] epoch 22 step 65150 avg_loss=6.327
[2495.2s] epoch 22 step 65200 avg_loss=6.314
[2497.0s] epoch 22 step 65250 avg_loss=6.311
[2498.7s] epoch 22 step 65300 avg_loss=6.314
[2500.5s] epoch 22 step 65350 avg_loss=6.299
[2502.2s] epoch 22 step 65400 avg_loss=6.324
[2504.3s] epoch 22 step 65450 avg_loss=6.360
[2506.2s] epoch 22 step 65500 avg_loss=6.352
[2507.9s] epoch 22 step 65550 avg_loss=6.353
[2509.8s] epoch 22 step 65600 avg_loss=6.367
[2511.5s] epoch 22 step 65650 avg_loss=6.353
[2513.1s] === epoch 22 done: avg_loss=6.385 (n=2856 derivations) ===
[2513.6s] epoch 23 step 65700 avg_loss=5.580
[2515.5s] epoch 23 step 65750 avg_loss=5.703
[2517.7s] epoch 23 step 65800 avg_loss=5.776
[2519.6s] epoch 23 step 65850 avg_loss=5.590
[2521.8s] epoch 23 step 65900 avg_loss=5.948
[2523.8s] epoch 23 step 65950 avg_loss=6.063
[2525.5s] epoch 23 step 66000 avg_loss=6.220
[2527.6s] epoch 23 step 66050 avg_loss=6.201
[2529.5s] epoch 23 step 66100 avg_loss=6.132
[2531.3s] epoch 23 step 66150 avg_loss=5.975
[2533.5s] epoch 23 step 66200 avg_loss=5.979
[2535.5s] epoch 23 step 66250 avg_loss=5.933
[2537.7s] epoch 23 step 66300 avg_loss=5.941
[2539.7s] epoch 23 step 66350 avg_loss=6.060
[2541.8s] epoch 23 step 66400 avg_loss=6.094
[2543.6s] epoch 23 step 66450 avg_loss=6.026
[2545.4s] epoch 23 step 66500 avg_loss=6.041
[2547.2s] epoch 23 step 66550 avg_loss=6.033
[2549.2s] epoch 23 step 66600 avg_loss=6.066
[2550.8s] epoch 23 step 66650 avg_loss=6.059
[2552.4s] epoch 23 step 66700 avg_loss=6.045
[2554.2s] epoch 23 step 66750 avg_loss=6.033
[2556.0s] epoch 23 step 66800 avg_loss=6.032
[2558.2s] epoch 23 step 66850 avg_loss=6.068
[2560.0s] epoch 23 step 66900 avg_loss=6.078
[2561.5s] epoch 23 step 66950 avg_loss=6.057
[2563.2s] epoch 23 step 67000 avg_loss=6.057
[2564.9s] epoch 23 step 67050 avg_loss=6.025
[2566.9s] epoch 23 step 67100 avg_loss=6.048
[2568.7s] epoch 23 step 67150 avg_loss=6.108
[2570.3s] epoch 23 step 67200 avg_loss=6.101
[2571.8s] epoch 23 step 67250 avg_loss=6.050
[2573.7s] epoch 23 step 67300 avg_loss=6.075
[2575.3s] epoch 23 step 67350 avg_loss=6.068
[2577.1s] epoch 23 step 67400 avg_loss=6.046
[2578.9s] epoch 23 step 67450 avg_loss=6.040
[2580.8s] epoch 23 step 67500 avg_loss=6.095
[2582.6s] epoch 23 step 67550 avg_loss=6.063
[2584.7s] epoch 23 step 67600 avg_loss=6.050
[2586.5s] epoch 23 step 67650 avg_loss=6.044
[2588.1s] epoch 23 step 67700 avg_loss=6.037
[2589.9s] epoch 23 step 67750 avg_loss=6.043
[2591.5s] epoch 23 step 67800 avg_loss=6.046
[2593.4s] epoch 23 step 67850 avg_loss=6.038
[2595.6s] epoch 23 step 67900 avg_loss=6.059
[2597.6s] epoch 23 step 67950 avg_loss=6.051
[2599.5s] epoch 23 step 68000 avg_loss=6.059
[2601.8s] epoch 23 step 68050 avg_loss=6.122
[2603.5s] epoch 23 step 68100 avg_loss=6.123
[2605.5s] epoch 23 step 68150 avg_loss=6.116
[2607.3s] epoch 23 step 68200 avg_loss=6.115
[2609.3s] epoch 23 step 68250 avg_loss=6.132
[2611.0s] epoch 23 step 68300 avg_loss=6.120
[2612.9s] epoch 23 step 68350 avg_loss=6.103
[2614.7s] epoch 23 step 68400 avg_loss=6.113
[2616.9s] epoch 23 step 68450 avg_loss=6.128
[2618.9s] epoch 23 step 68500 avg_loss=6.137
[2620.6s] === epoch 23 done: avg_loss=6.130 (n=2856 derivations) ===
[2620.9s] epoch 24 step 68550 avg_loss=10.526
[2623.0s] epoch 24 step 68600 avg_loss=7.255
[2625.3s] epoch 24 step 68650 avg_loss=6.715
[2627.5s] epoch 24 step 68700 avg_loss=6.270
[2629.6s] epoch 24 step 68750 avg_loss=6.038
[2631.6s] epoch 24 step 68800 avg_loss=5.779
[2633.8s] epoch 24 step 68850 avg_loss=5.722
[2635.6s] epoch 24 step 68900 avg_loss=5.648
[2637.6s] epoch 24 step 68950 avg_loss=5.620
[2639.7s] epoch 24 step 69000 avg_loss=5.668
[2642.0s] epoch 24 step 69050 avg_loss=5.821
[2643.9s] epoch 24 step 69100 avg_loss=5.688
[2645.7s] epoch 24 step 69150 avg_loss=5.655
[2648.0s] epoch 24 step 69200 avg_loss=5.673
[2649.9s] epoch 24 step 69250 avg_loss=5.724
[2651.8s] epoch 24 step 69300 avg_loss=5.667
[2653.5s] epoch 24 step 69350 avg_loss=5.624
[2655.3s] epoch 24 step 69400 avg_loss=5.578
[2657.3s] epoch 24 step 69450 avg_loss=5.560
[2659.2s] epoch 24 step 69500 avg_loss=5.603
[2660.9s] epoch 24 step 69550 avg_loss=5.574
[2662.7s] epoch 24 step 69600 avg_loss=5.566
[2664.6s] epoch 24 step 69650 avg_loss=5.606
[2666.5s] epoch 24 step 69700 avg_loss=5.630
[2668.4s] epoch 24 step 69750 avg_loss=5.641
[2670.4s] epoch 24 step 69800 avg_loss=5.596
[2672.1s] epoch 24 step 69850 avg_loss=5.598
[2674.0s] epoch 24 step 69900 avg_loss=5.619
[2676.2s] epoch 24 step 69950 avg_loss=5.683
[2678.2s] epoch 24 step 70000 avg_loss=5.732
[2680.3s] epoch 24 step 70050 avg_loss=5.742
[2682.1s] epoch 24 step 70100 avg_loss=5.736
[2684.2s] epoch 24 step 70150 avg_loss=5.749
[2686.3s] epoch 24 step 70200 avg_loss=5.775
[2688.1s] epoch 24 step 70250 avg_loss=5.749
[2689.9s] epoch 24 step 70300 avg_loss=5.757
[2691.8s] epoch 24 step 70350 avg_loss=5.790
[2693.6s] epoch 24 step 70400 avg_loss=5.790
[2695.7s] epoch 24 step 70450 avg_loss=5.782
[2697.4s] epoch 24 step 70500 avg_loss=5.790
[2699.3s] epoch 24 step 70550 avg_loss=5.789
[2701.5s] epoch 24 step 70600 avg_loss=5.858
[2703.4s] epoch 24 step 70650 avg_loss=5.841
[2705.7s] epoch 24 step 70700 avg_loss=5.903
[2707.6s] epoch 24 step 70750 avg_loss=5.894
[2709.7s] epoch 24 step 70800 avg_loss=5.899
[2711.5s] epoch 24 step 70850 avg_loss=5.893
[2713.5s] epoch 24 step 70900 avg_loss=5.887
[2715.5s] epoch 24 step 70950 avg_loss=5.903
[2717.5s] epoch 24 step 71000 avg_loss=5.889
[2719.4s] epoch 24 step 71050 avg_loss=5.903
[2721.4s] epoch 24 step 71100 avg_loss=5.936
[2723.3s] epoch 24 step 71150 avg_loss=5.942
[2725.4s] epoch 24 step 71200 avg_loss=5.946
[2727.5s] epoch 24 step 71250 avg_loss=5.973
[2729.5s] epoch 24 step 71300 avg_loss=5.983
[2731.2s] epoch 24 step 71350 avg_loss=5.979
[2733.1s] epoch 24 step 71400 avg_loss=5.979
[2734.8s] eval step=2250 train_avg_loss=5.979 dev_rank1_f1=0.3482 dev_edge_p=0.2937 dev_edge_r=0.4276
[2734.8s] === epoch 24 done: avg_loss=5.979 (n=2856 derivations) ===
[2736.7s] epoch 25 step 71450 avg_loss=4.721
[2738.6s] epoch 25 step 71500 avg_loss=4.371
[2740.5s] epoch 25 step 71550 avg_loss=4.509
[2742.2s] epoch 25 step 71600 avg_loss=4.610
[2744.0s] epoch 25 step 71650 avg_loss=4.770
[2745.9s] epoch 25 step 71700 avg_loss=4.748
[2747.8s] epoch 25 step 71750 avg_loss=4.842
[2749.6s] epoch 25 step 71800 avg_loss=4.896
[2751.4s] epoch 25 step 71850 avg_loss=4.949
[2753.2s] epoch 25 step 71900 avg_loss=5.021
[2755.3s] epoch 25 step 71950 avg_loss=5.017
[2757.4s] epoch 25 step 72000 avg_loss=4.944
[2759.7s] epoch 25 step 72050 avg_loss=4.889
[2761.9s] epoch 25 step 72100 avg_loss=4.963
[2764.1s] epoch 25 step 72150 avg_loss=4.972
[2766.1s] epoch 25 step 72200 avg_loss=4.964
[2768.6s] epoch 25 step 72250 avg_loss=5.042
[2771.0s] epoch 25 step 72300 avg_loss=5.104
[2773.3s] epoch 25 step 72350 avg_loss=5.181
[2775.7s] epoch 25 step 72400 avg_loss=5.282
[2778.0s] epoch 25 step 72450 avg_loss=5.313
[2780.2s] epoch 25 step 72500 avg_loss=5.309
[2782.3s] epoch 25 step 72550 avg_loss=5.277
[2784.7s] epoch 25 step 72600 avg_loss=5.282
[2786.8s] epoch 25 step 72650 avg_loss=5.270
[2789.0s] epoch 25 step 72700 avg_loss=5.286
[2791.0s] epoch 25 step 72750 avg_loss=5.301
[2793.2s] epoch 25 step 72800 avg_loss=5.340
[2795.4s] epoch 25 step 72850 avg_loss=5.407
[2797.3s] epoch 25 step 72900 avg_loss=5.425
[2799.1s] epoch 25 step 72950 avg_loss=5.424
[2801.4s] epoch 25 step 73000 avg_loss=5.443
[2803.2s] epoch 25 step 73050 avg_loss=5.458
[2805.0s] epoch 25 step 73100 avg_loss=5.450
