[   0.0s] loading gold from runs/encoder_gold_v2.jsonl
[   0.3s] 985 gold records
[   0.3s] holdout mode: 98 held-out sentences, pool=887, train subset=788 (subset_seed=1)
[   0.3s] loading USVS from /home/user/NAOMI/consciousness_transformer/data/usvs
[ 263.0s] epoch 1 step 4550 avg_loss=25.231
[ 265.7s] epoch 1 step 4600 avg_loss=25.293
[ 268.3s] epoch 1 step 4650 avg_loss=25.260
[ 271.1s] epoch 1 step 4700 avg_loss=25.357
[ 273.2s] epoch 1 step 4750 avg_loss=25.209
[ 275.9s] epoch 1 step 4800 avg_loss=25.204
[ 278.2s] epoch 1 step 4850 avg_loss=25.021
[ 280.9s] epoch 1 step 4900 avg_loss=24.931
[ 283.2s] epoch 1 step 4950 avg_loss=24.845
[ 286.1s] epoch 1 step 5000 avg_loss=24.830
[ 288.9s] epoch 1 step 5050 avg_loss=24.805
[ 288.9s] === epoch 1 done: avg_loss=24.805 (n=2525 derivations) ===
[ 291.5s] epoch 2 step 5100 avg_loss=21.499
[ 294.4s] epoch 2 step 5150 avg_loss=21.618
[ 297.4s] epoch 2 step 5200 avg_loss=21.828
[ 300.3s] epoch 2 step 5250 avg_loss=21.115
[ 303.5s] epoch 2 step 5300 avg_loss=21.852
[ 306.4s] epoch 2 step 5350 avg_loss=22.010
[ 309.0s] epoch 2 step 5400 avg_loss=22.025
[ 311.9s] epoch 2 step 5450 avg_loss=22.449
[ 314.5s] epoch 2 step 5500 avg_loss=22.212
[ 317.6s] epoch 2 step 5550 avg_loss=22.245
[ 320.2s] epoch 2 step 5600 avg_loss=22.019
[ 322.6s] epoch 2 step 5650 avg_loss=22.050
[ 325.2s] epoch 2 step 5700 avg_loss=21.946
[ 327.7s] epoch 2 step 5750 avg_loss=21.819
[ 330.5s] epoch 2 step 5800 avg_loss=21.690
[ 332.9s] epoch 2 step 5850 avg_loss=21.552
[ 335.7s] epoch 2 step 5900 avg_loss=21.429
[ 338.5s] epoch 2 step 5950 avg_loss=21.321
[ 341.0s] epoch 2 step 6000 avg_loss=21.318
[ 344.3s] epoch 2 step 6050 avg_loss=21.366
[ 346.9s] epoch 2 step 6100 avg_loss=21.403
[ 349.7s] epoch 2 step 6150 avg_loss=21.342
[ 352.6s] epoch 2 step 6200 avg_loss=21.316
[ 355.5s] epoch 2 step 6250 avg_loss=21.221
[ 358.3s] epoch 2 step 6300 avg_loss=21.227
[ 361.0s] epoch 2 step 6350 avg_loss=21.181
[ 363.9s] epoch 2 step 6400 avg_loss=21.244
[ 366.4s] epoch 2 step 6450 avg_loss=21.176
[ 369.0s] epoch 2 step 6500 avg_loss=21.049
[ 371.5s] epoch 2 step 6550 avg_loss=21.059
[ 373.9s] epoch 2 step 6600 avg_loss=21.003
[ 376.3s] epoch 2 step 6650 avg_loss=20.904
[ 378.8s] epoch 2 step 6700 avg_loss=20.769
[ 381.6s] epoch 2 step 6750 avg_loss=20.662
[ 384.0s] epoch 2 step 6800 avg_loss=20.580
[ 386.6s] epoch 2 step 6850 avg_loss=20.580
[ 389.2s] epoch 2 step 6900 avg_loss=20.546
[ 391.7s] epoch 2 step 6950 avg_loss=20.497
[ 393.9s] epoch 2 step 7000 avg_loss=20.441
[ 396.8s] epoch 2 step 7050 avg_loss=20.446
[ 399.6s] epoch 2 step 7100 avg_loss=20.442
[ 402.4s] epoch 2 step 7150 avg_loss=20.474
[ 405.4s] epoch 2 step 7200 avg_loss=20.473
[ 408.0s] epoch 2 step 7250 avg_loss=20.410
[ 410.5s] epoch 2 step 7300 avg_loss=20.409
[ 413.6s] epoch 2 step 7350 avg_loss=20.437
[ 416.2s] epoch 2 step 7400 avg_loss=20.400
[ 418.6s] epoch 2 step 7450 avg_loss=20.399
[ 421.7s] epoch 2 step 7500 avg_loss=20.431
[ 424.1s] epoch 2 step 7550 avg_loss=20.423
[ 425.6s] === epoch 2 done: avg_loss=20.412 (n=2525 derivations) ===
[ 426.9s] epoch 3 step 7600 avg_loss=14.684
[ 429.6s] epoch 3 step 7650 avg_loss=17.531
[ 432.8s] epoch 3 step 7700 avg_loss=18.634
[ 435.7s] epoch 3 step 7750 avg_loss=18.379
[ 438.5s] epoch 3 step 7800 avg_loss=17.619
[ 441.2s] epoch 3 step 7850 avg_loss=17.835
[ 443.8s] epoch 3 step 7900 avg_loss=17.299
[ 446.7s] epoch 3 step 7950 avg_loss=17.689
[ 449.7s] epoch 3 step 8000 avg_loss=17.791
[ 452.6s] epoch 3 step 8050 avg_loss=17.698
[ 455.5s] epoch 3 step 8100 avg_loss=18.245
[ 458.3s] epoch 3 step 8150 avg_loss=18.293
[ 460.7s] epoch 3 step 8200 avg_loss=18.030
[ 463.7s] epoch 3 step 8250 avg_loss=18.088
[ 466.5s] epoch 3 step 8300 avg_loss=18.227
[ 469.2s] epoch 3 step 8350 avg_loss=18.178
[ 471.6s] epoch 3 step 8400 avg_loss=18.070
[ 474.7s] epoch 3 step 8450 avg_loss=18.031
[ 477.4s] epoch 3 step 8500 avg_loss=17.991
[ 480.6s] epoch 3 step 8550 avg_loss=17.889
[ 483.6s] epoch 3 step 8600 avg_loss=17.913
[ 486.7s] epoch 3 step 8650 avg_loss=17.997
[ 489.6s] epoch 3 step 8700 avg_loss=18.069
[ 492.5s] epoch 3 step 8750 avg_loss=18.075
[ 495.2s] epoch 3 step 8800 avg_loss=18.095
[ 497.8s] epoch 3 step 8850 avg_loss=18.159
[ 499.9s] epoch 3 step 8900 avg_loss=18.011
[ 502.3s] epoch 3 step 8950 avg_loss=17.962
[ 504.6s] epoch 3 step 9000 avg_loss=17.838
[ 507.5s] epoch 3 step 9050 avg_loss=17.900
[ 510.7s] epoch 3 step 9100 avg_loss=17.855
[ 513.9s] epoch 3 step 9150 avg_loss=17.870
[ 516.8s] epoch 3 step 9200 avg_loss=17.944
[ 519.3s] epoch 3 step 9250 avg_loss=17.901
[ 521.8s] epoch 3 step 9300 avg_loss=17.801
[ 524.5s] epoch 3 step 9350 avg_loss=17.827
[ 527.3s] epoch 3 step 9400 avg_loss=17.770
[ 530.1s] epoch 3 step 9450 avg_loss=17.806
[ 532.8s] epoch 3 step 9500 avg_loss=17.755
[ 535.4s] epoch 3 step 9550 avg_loss=17.775
[ 538.2s] epoch 3 step 9600 avg_loss=17.741
[ 541.1s] epoch 3 step 9650 avg_loss=17.751
[ 543.9s] epoch 3 step 9700 avg_loss=17.737
[ 546.5s] epoch 3 step 9750 avg_loss=17.695
[ 549.4s] epoch 3 step 9800 avg_loss=17.694
[ 552.6s] epoch 3 step 9850 avg_loss=17.679
[ 555.2s] epoch 3 step 9900 avg_loss=17.640
[ 558.7s] epoch 3 step 9950 avg_loss=17.714
[ 561.0s] epoch 3 step 10000 avg_loss=17.660
[ 563.7s] epoch 3 step 10050 avg_loss=17.726
[ 566.0s] epoch 3 step 10100 avg_loss=17.675
[ 566.0s] === epoch 3 done: avg_loss=17.675 (n=2525 derivations) ===
[ 568.2s] epoch 4 step 10150 avg_loss=12.658
[ 570.8s] epoch 4 step 10200 avg_loss=15.274
[ 573.1s] epoch 4 step 10250 avg_loss=15.475
[ 575.9s] epoch 4 step 10300 avg_loss=15.775
[ 578.3s] epoch 4 step 10350 avg_loss=15.631
[ 580.7s] epoch 4 step 10400 avg_loss=15.284
[ 583.3s] epoch 4 step 10450 avg_loss=15.693
[ 585.7s] epoch 4 step 10500 avg_loss=15.579
[ 588.5s] epoch 4 step 10550 avg_loss=15.691
[ 591.2s] epoch 4 step 10600 avg_loss=15.537
[ 594.0s] epoch 4 step 10650 avg_loss=15.799
[ 596.6s] epoch 4 step 10700 avg_loss=15.961
[ 599.3s] epoch 4 step 10750 avg_loss=16.173
[ 601.9s] epoch 4 step 10800 avg_loss=16.273
[ 604.7s] epoch 4 step 10850 avg_loss=16.247
[ 607.4s] epoch 4 step 10900 avg_loss=16.265
[ 609.9s] epoch 4 step 10950 avg_loss=16.212
[ 612.3s] epoch 4 step 11000 avg_loss=16.086
[ 615.3s] epoch 4 step 11050 avg_loss=16.140
[ 618.5s] epoch 4 step 11100 avg_loss=16.159
[ 621.4s] epoch 4 step 11150 avg_loss=16.204
[ 623.7s] epoch 4 step 11200 avg_loss=16.105
[ 626.3s] epoch 4 step 11250 avg_loss=15.980
[ 628.8s] epoch 4 step 11300 avg_loss=15.895
[ 631.8s] epoch 4 step 11350 avg_loss=15.938
[ 634.6s] epoch 4 step 11400 avg_loss=15.874
[ 637.5s] epoch 4 step 11450 avg_loss=15.862
[ 640.5s] epoch 4 step 11500 avg_loss=15.849
[ 643.6s] epoch 4 step 11550 avg_loss=15.815
[ 646.4s] epoch 4 step 11600 avg_loss=15.720
[ 649.5s] epoch 4 step 11650 avg_loss=15.831
[ 652.1s] epoch 4 step 11700 avg_loss=15.751
[ 654.7s] epoch 4 step 11750 avg_loss=15.743
[ 657.4s] epoch 4 step 11800 avg_loss=15.751
[ 660.2s] epoch 4 step 11850 avg_loss=15.748
[ 663.3s] epoch 4 step 11900 avg_loss=15.808
[ 666.0s] epoch 4 step 11950 avg_loss=15.764
[ 668.7s] epoch 4 step 12000 avg_loss=15.735
[ 671.0s] epoch 4 step 12050 avg_loss=15.657
[ 673.8s] epoch 4 step 12100 avg_loss=15.695
[ 676.3s] epoch 4 step 12150 avg_loss=15.582
[ 679.2s] epoch 4 step 12200 avg_loss=15.554
[ 682.2s] epoch 4 step 12250 avg_loss=15.596
[ 684.9s] epoch 4 step 12300 avg_loss=15.605
[ 687.4s] epoch 4 step 12350 avg_loss=15.560
[ 690.4s] epoch 4 step 12400 avg_loss=15.537
[ 693.2s] epoch 4 step 12450 avg_loss=15.585
[ 695.9s] epoch 4 step 12500 avg_loss=15.571
[ 698.9s] epoch 4 step 12550 avg_loss=15.585
[ 701.8s] epoch 4 step 12600 avg_loss=15.545
[ 703.2s] === epoch 4 done: avg_loss=15.533 (n=2525 derivations) ===
[ 704.7s] epoch 5 step 12650 avg_loss=18.942
[ 707.6s] epoch 5 step 12700 avg_loss=16.689
[ 710.6s] epoch 5 step 12750 avg_loss=14.915
[ 713.0s] epoch 5 step 12800 avg_loss=14.190
[ 715.7s] epoch 5 step 12850 avg_loss=13.521
[ 718.8s] epoch 5 step 12900 avg_loss=13.672
[ 721.7s] epoch 5 step 12950 avg_loss=14.288
[ 724.1s] epoch 5 step 13000 avg_loss=14.056
[ 726.9s] epoch 5 step 13050 avg_loss=14.049
[ 729.4s] epoch 5 step 13100 avg_loss=13.928
[ 732.1s] epoch 5 step 13150 avg_loss=13.768
[ 734.4s] epoch 5 step 13200 avg_loss=13.720
[ 737.4s] epoch 5 step 13250 avg_loss=13.985
[ 740.5s] epoch 5 step 13300 avg_loss=14.012
[ 743.6s] epoch 5 step 13350 avg_loss=14.199
[ 746.1s] epoch 5 step 13400 avg_loss=14.202
[ 748.8s] epoch 5 step 13450 avg_loss=14.384
[ 751.2s] epoch 5 step 13500 avg_loss=14.292
[ 753.8s] epoch 5 step 13550 avg_loss=14.384
[ 756.9s] epoch 5 step 13600 avg_loss=14.347
[ 759.6s] epoch 5 step 13650 avg_loss=14.395
[ 762.0s] epoch 5 step 13700 avg_loss=14.352
[ 764.6s] epoch 5 step 13750 avg_loss=14.337
[ 767.8s] epoch 5 step 13800 avg_loss=14.375
[ 770.7s] epoch 5 step 13850 avg_loss=14.411
[ 773.2s] epoch 5 step 13900 avg_loss=14.338
[ 776.6s] epoch 5 step 13950 avg_loss=14.423
[ 779.6s] epoch 5 step 14000 avg_loss=14.393
[ 782.6s] epoch 5 step 14050 avg_loss=14.294
[ 785.7s] epoch 5 step 14100 avg_loss=14.336
[ 788.7s] epoch 5 step 14150 avg_loss=14.406
[ 791.8s] epoch 5 step 14200 avg_loss=14.366
[ 794.6s] epoch 5 step 14250 avg_loss=14.297
[ 797.7s] epoch 5 step 14300 avg_loss=14.229
[ 800.3s] epoch 5 step 14350 avg_loss=14.193
[ 803.5s] epoch 5 step 14400 avg_loss=14.190
[ 806.4s] epoch 5 step 14450 avg_loss=14.146
[ 809.1s] epoch 5 step 14500 avg_loss=14.100
[ 812.6s] epoch 5 step 14550 avg_loss=14.132
[ 816.0s] epoch 5 step 14600 avg_loss=14.141
[ 819.1s] epoch 5 step 14650 avg_loss=14.123
[ 822.1s] epoch 5 step 14700 avg_loss=14.107
[ 825.0s] epoch 5 step 14750 avg_loss=14.031
[ 828.1s] epoch 5 step 14800 avg_loss=14.096
[ 830.9s] epoch 5 step 14850 avg_loss=14.098
[ 833.3s] epoch 5 step 14900 avg_loss=14.043
[ 835.8s] epoch 5 step 14950 avg_loss=14.019
[ 838.5s] epoch 5 step 15000 avg_loss=13.998
[ 841.7s] epoch 5 step 15050 avg_loss=14.007
[ 844.4s] epoch 5 step 15100 avg_loss=13.977
[ 847.1s] epoch 5 step 15150 avg_loss=13.928
[ 847.1s] === epoch 5 done: avg_loss=13.928 (n=2525 derivations) ===
[ 849.5s] epoch 6 step 15200 avg_loss=12.187
[ 852.1s] epoch 6 step 15250 avg_loss=12.495
[ 855.3s] epoch 6 step 15300 avg_loss=12.376
[ 858.7s] epoch 6 step 15350 avg_loss=12.159
[ 861.9s] epoch 6 step 15400 avg_loss=12.661
[ 864.6s] epoch 6 step 15450 avg_loss=12.598
[ 867.4s] epoch 6 step 15500 avg_loss=12.441
[ 870.3s] epoch 6 step 15550 avg_loss=12.870
[ 872.7s] epoch 6 step 15600 avg_loss=12.884
[ 875.3s] epoch 6 step 15650 avg_loss=12.824
[ 877.9s] epoch 6 step 15700 avg_loss=12.846
[ 880.8s] epoch 6 step 15750 avg_loss=13.136
[ 884.3s] epoch 6 step 15800 avg_loss=13.362
[ 886.7s] epoch 6 step 15850 avg_loss=13.306
[ 889.1s] epoch 6 step 15900 avg_loss=13.127
[ 892.1s] epoch 6 step 15950 avg_loss=13.246
[ 895.2s] epoch 6 step 16000 avg_loss=13.382
[ 897.7s] epoch 6 step 16050 avg_loss=13.292
[ 900.2s] epoch 6 step 16100 avg_loss=13.286
[ 903.0s] epoch 6 step 16150 avg_loss=13.212
[ 905.5s] epoch 6 step 16200 avg_loss=13.163
[ 908.4s] epoch 6 step 16250 avg_loss=13.176
[ 911.0s] epoch 6 step 16300 avg_loss=13.091
[ 914.0s] epoch 6 step 16350 avg_loss=13.005
[ 917.1s] epoch 6 step 16400 avg_loss=13.048
[ 919.8s] epoch 6 step 16450 avg_loss=12.930
[ 922.7s] epoch 6 step 16500 avg_loss=12.935
[ 925.6s] epoch 6 step 16550 avg_loss=12.938
[ 928.4s] epoch 6 step 16600 avg_loss=12.967
[ 931.1s] epoch 6 step 16650 avg_loss=12.983
[ 933.9s] epoch 6 step 16700 avg_loss=12.974
[ 936.8s] epoch 6 step 16750 avg_loss=12.961
[ 939.2s] epoch 6 step 16800 avg_loss=12.897
[ 941.6s] epoch 6 step 16850 avg_loss=12.842
[ 944.0s] epoch 6 step 16900 avg_loss=12.805
[ 946.2s] epoch 6 step 16950 avg_loss=12.717
[ 948.8s] epoch 6 step 17000 avg_loss=12.695
[ 951.1s] epoch 6 step 17050 avg_loss=12.649
[ 953.4s] epoch 6 step 17100 avg_loss=12.602
[ 955.8s] epoch 6 step 17150 avg_loss=12.616
[ 958.4s] epoch 6 step 17200 avg_loss=12.646
[ 960.7s] epoch 6 step 17250 avg_loss=12.571
[ 962.9s] epoch 6 step 17300 avg_loss=12.518
[ 965.5s] epoch 6 step 17350 avg_loss=12.523
[ 968.4s] epoch 6 step 17400 avg_loss=12.540
[ 970.9s] epoch 6 step 17450 avg_loss=12.560
[ 974.0s] epoch 6 step 17500 avg_loss=12.580
[ 977.0s] epoch 6 step 17550 avg_loss=12.624
[ 979.6s] epoch 6 step 17600 avg_loss=12.562
[ 982.0s] epoch 6 step 17650 avg_loss=12.512
[ 983.3s] === epoch 6 done: avg_loss=12.508 (n=2525 derivations) ===
[ 984.8s] epoch 7 step 17700 avg_loss=15.637
[ 987.5s] epoch 7 step 17750 avg_loss=13.971
[ 990.2s] epoch 7 step 17800 avg_loss=12.792
[ 992.8s] epoch 7 step 17850 avg_loss=11.661
[ 995.6s] epoch 7 step 17900 avg_loss=11.344
[ 998.4s] epoch 7 step 17950 avg_loss=11.921
[1001.1s] epoch 7 step 18000 avg_loss=12.069
[1003.4s] epoch 7 step 18050 avg_loss=11.679
[1006.3s] epoch 7 step 18100 avg_loss=11.966
[1008.9s] epoch 7 step 18150 avg_loss=11.904
[1011.2s] epoch 7 step 18200 avg_loss=11.753
[1013.4s] epoch 7 step 18250 avg_loss=11.487
[1015.6s] epoch 7 step 18300 avg_loss=11.433
[1018.0s] epoch 7 step 18350 avg_loss=11.281
[1020.9s] epoch 7 step 18400 avg_loss=11.210
[1023.9s] epoch 7 step 18450 avg_loss=11.352
[1026.3s] epoch 7 step 18500 avg_loss=11.391
[1028.5s] epoch 7 step 18550 avg_loss=11.335
[1031.0s] epoch 7 step 18600 avg_loss=11.244
[1033.6s] epoch 7 step 18650 avg_loss=11.225
[1035.9s] epoch 7 step 18700 avg_loss=11.118
[1038.5s] epoch 7 step 18750 avg_loss=11.064
[1041.7s] epoch 7 step 18800 avg_loss=11.189
[1044.4s] epoch 7 step 18850 avg_loss=11.246
[1047.3s] epoch 7 step 18900 avg_loss=11.298
[1050.4s] epoch 7 step 18950 avg_loss=11.430
[1052.7s] epoch 7 step 19000 avg_loss=11.428
[1055.5s] epoch 7 step 19050 avg_loss=11.412
[1057.9s] epoch 7 step 19100 avg_loss=11.340
[1060.7s] epoch 7 step 19150 avg_loss=11.327
[1063.4s] epoch 7 step 19200 avg_loss=11.359
[1066.4s] epoch 7 step 19250 avg_loss=11.373
[1069.5s] epoch 7 step 19300 avg_loss=11.424
[1072.2s] epoch 7 step 19350 avg_loss=11.479
[1074.8s] epoch 7 step 19400 avg_loss=11.488
[1077.3s] epoch 7 step 19450 avg_loss=11.466
[1080.2s] epoch 7 step 19500 avg_loss=11.463
[1082.6s] epoch 7 step 19550 avg_loss=11.459
[1085.3s] epoch 7 step 19600 avg_loss=11.430
[1088.3s] epoch 7 step 19650 avg_loss=11.435
[1090.4s] epoch 7 step 19700 avg_loss=11.387
[1093.2s] epoch 7 step 19750 avg_loss=11.365
[1096.2s] epoch 7 step 19800 avg_loss=11.406
[1099.0s] epoch 7 step 19850 avg_loss=11.402
[1101.3s] epoch 7 step 19900 avg_loss=11.359
[1103.9s] epoch 7 step 19950 avg_loss=11.414
[1106.1s] epoch 7 step 20000 avg_loss=11.374
[1108.5s] epoch 7 step 20050 avg_loss=11.340
[1110.8s] epoch 7 step 20100 avg_loss=11.303
[1113.7s] epoch 7 step 20150 avg_loss=11.322
[1116.1s] epoch 7 step 20200 avg_loss=11.304
[1116.1s] === epoch 7 done: avg_loss=11.304 (n=2525 derivations) ===
[1118.8s] epoch 8 step 20250 avg_loss=12.688
[1121.1s] epoch 8 step 20300 avg_loss=11.527
[1123.2s] epoch 8 step 20350 avg_loss=10.752
[1125.5s] epoch 8 step 20400 avg_loss=10.772
[1128.2s] epoch 8 step 20450 avg_loss=10.840
[1130.9s] epoch 8 step 20500 avg_loss=10.767
[1133.7s] epoch 8 step 20550 avg_loss=11.004
[1136.6s] epoch 8 step 20600 avg_loss=10.927
[1139.5s] epoch 8 step 20650 avg_loss=10.775
[1142.0s] epoch 8 step 20700 avg_loss=10.736
[1144.6s] epoch 8 step 20750 avg_loss=10.586
[1147.3s] epoch 8 step 20800 avg_loss=10.607
[1149.9s] epoch 8 step 20850 avg_loss=10.546
[1152.6s] epoch 8 step 20900 avg_loss=10.454
[1155.0s] epoch 8 step 20950 avg_loss=10.400
[1157.4s] epoch 8 step 21000 avg_loss=10.363
[1160.2s] epoch 8 step 21050 avg_loss=10.371
[1162.7s] epoch 8 step 21100 avg_loss=10.292
[1165.3s] epoch 8 step 21150 avg_loss=10.343
[1168.1s] epoch 8 step 21200 avg_loss=10.451
[1170.7s] epoch 8 step 21250 avg_loss=10.426
[1173.8s] epoch 8 step 21300 avg_loss=10.428
[1176.7s] epoch 8 step 21350 avg_loss=10.379
[1179.8s] epoch 8 step 21400 avg_loss=10.421
[1182.6s] epoch 8 step 21450 avg_loss=10.457
[1185.6s] epoch 8 step 21500 avg_loss=10.481
[1189.2s] epoch 8 step 21550 avg_loss=10.532
[1191.9s] epoch 8 step 21600 avg_loss=10.530
[1194.7s] epoch 8 step 21650 avg_loss=10.454
[1197.2s] epoch 8 step 21700 avg_loss=10.415
[1200.0s] epoch 8 step 21750 avg_loss=10.396
[1202.5s] epoch 8 step 21800 avg_loss=10.354
[1204.7s] epoch 8 step 21850 avg_loss=10.253
[1207.6s] epoch 8 step 21900 avg_loss=10.334
[1210.6s] epoch 8 step 21950 avg_loss=10.334
[1213.7s] epoch 8 step 22000 avg_loss=10.366
[1216.2s] epoch 8 step 22050 avg_loss=10.341
[1218.5s] epoch 8 step 22100 avg_loss=10.297
[1221.1s] epoch 8 step 22150 avg_loss=10.302
[1223.8s] epoch 8 step 22200 avg_loss=10.336
[1226.3s] epoch 8 step 22250 avg_loss=10.349
[1229.2s] epoch 8 step 22300 avg_loss=10.350
[1232.2s] epoch 8 step 22350 avg_loss=10.344
[1234.7s] epoch 8 step 22400 avg_loss=10.362
[1237.3s] epoch 8 step 22450 avg_loss=10.359
[1240.0s] epoch 8 step 22500 avg_loss=10.407
[1242.9s] epoch 8 step 22550 avg_loss=10.380
[1245.4s] epoch 8 step 22600 avg_loss=10.327
[1247.8s] epoch 8 step 22650 avg_loss=10.302
[1250.3s] epoch 8 step 22700 avg_loss=10.295
[1251.5s] === epoch 8 done: avg_loss=10.271 (n=2525 derivations) ===
[1252.4s] epoch 9 step 22750 avg_loss=6.786
[1255.7s] epoch 9 step 22800 avg_loss=11.028
[1258.4s] epoch 9 step 22850 avg_loss=9.843
[1261.2s] epoch 9 step 22900 avg_loss=9.271
[1263.8s] epoch 9 step 22950 avg_loss=9.140
[1266.4s] epoch 9 step 23000 avg_loss=9.108
[1269.0s] epoch 9 step 23050 avg_loss=9.158
[1271.7s] epoch 9 step 23100 avg_loss=9.235
